id,text,language,service,behavior,sentiment,aspect,issue,severity,abuse,complexity,suggestion
CB035,"Zero noise pollution in the forest cottages, clean bathroom, hot water geyser worked flawlessly, serene jungle retreat.",english,travel_hotels,appreciation,positive,hotel_room,none,none,none,moderate,none
TR036,kya hotel restaurant outside food delivery parcels accept karke room tak deliver karta hai?,hinglish,travel_hotels,question,neutral,food,none,none,none,moderate,none
TR037,The resort bellhop helped load our bulky photography tripods onto the airport cab with great care and smiling demeanor.,english,travel_hotels,appreciation,positive,hotel_staff,none,none,none,complex,none
TR038,"High-speed complimentary Wi-Fi reached 80 Mbps across all garden cottages, making remote work seamless.",english,travel_hotels,appreciation,positive,wifi,none,none,none,moderate,none
TR039,"Cockroaches crawling on the bedside table and bathroom washbasin, appalling lack of basic pest control.",english,travel_hotels,complaint,negative,room_cleanliness,dirty_room,high,none,moderate,Implement mandatory monthly pest control across hotel rooms
TR040,room clean tha but checkin bhut late hua 2 ghante lobby me wait kiya,hinglish,travel_hotels,complaint,negative,check_in,checkin_delay,medium,none,simple,Ensure rooms are readied by standard check-in hour
TR041,"While the hotel is situated right next to the beach, the constant blaring music from adjoining beach shacks prevented all sleep.",english,travel_hotels,complaint,mixed,location,poor_location,medium,none,complex,Install double-glazed acoustic soundproof windows
TR042,Can customer support assist with changing passenger names on booked train tickets due to minor spelling error?,english,travel_hotels,question,neutral,train,none,none,none,moderate,none
TR043,room tariff 4500 rupay tha par room size itna chota tha ki do suitcases kholne ki jagah nahi thi,hinglish,travel_hotels,complaint,negative,room_size,small_room,medium,none,simple,Provide accurate square-footage measurements on room cards
TR044,Everything was pleasant until we discovered the bathroom geyser tripped the electrical breaker whenever turned on.,english,travel_hotels,complaint,mixed,bathroom,bathroom_issue,medium,none,moderate,Inspect high-draw electrical circuits in guest bathrooms
TR045,Hotel booking websites should show real unedited guest photos alongside professional staging pictures.,english,travel_hotels,suggestion,neutral,website,none,none,none,moderate,Feature unedited verified guest photographs prominently
TR046,"the hotel elevator was broken throughout our stay, forcing elderly relatives to climb four flights of narrow stairs",english,travel_hotels,complaint,negative,amenities,amenity_unavailable,high,none,simple,Maintain continuous elevator upkeep in multi-storey hotels
TR047,bhaiya cab driver ne airport terminal 2 pe gate number 4 ke samne drop kiya bilkul hassle free journey,hinglish,travel_hotels,appreciation,positive,travel_booking,none,none,none,moderate,none
TR048,Is complimentary airport transfer included for guests booking executive suites for three consecutive nights?,english,travel_hotels,question,neutral,airport,none,none,none,moderate,none
TR049,"Room was spacious, buffet breakfast options weren't.",english,travel_hotels,complaint,mixed,breakfast,breakfast_issue,low,none,simple,Expand breakfast buffet spread variety
TR050,terrible experience hotel staff entered room without knocking while guests were changing privacy completely violated disgusting perverts,hinglish,travel_hotels,complaint,negative,hospitality,poor_staff_behavior,high,severe,Enforce strict knock-and-announce protocols for housekeeping,
TR051,"Flight departed on time, cabin crew was attentive, and luggage was delivered onto carousel within fifteen minutes of landing.",english,travel_hotels,appreciation,positive,flight,none,none,none,simple,none
TR052,bhai hotel ne bina bataye booking cancel kardi jab hum hill station pahunch gaye the family ke sath torture,hinglish,travel_hotels,complaint,negative,booking,booking_failure,high,none,moderate,Prohibit last-minute unilateral hotel booking cancellations
TR053,"Honestly, I expected a dingy budget motel given the pricing, but the room was freshly painted, fragrant, and sparkling clean.",english,travel_hotels,appreciation,mixed,room_cleanliness,none,none,none,complex,none
TR054,Travel portal shows confirmed seat selection for flight but boarding passes issued at counter had split middle seats.,english,travel_hotels,complaint,negative,flight,flight_booking_issue,medium,none,moderate,Sync airline seat allocations accurately with travel portals
TR055,kya hotel me early morning check-in ke liye hourly charges apply hote hain?,hinglish,travel_hotels,question,neutral,check_in,none,none,none,moderate,none
TR056,"Bathroom had no running hot water during winter mornings, and reception offered a single lukewarm bucket after three hours of pleading.",english,travel_hotels,complaint,negative,bathroom,bathroom_issue,high,none,moderate,Ensure 24/7 central hot water availability in cold climates
TR057,"The boutique resort garden is filled with blooming orchids, quiet hammocks, and offers peaceful morning yoga sessions.",english,travel_hotels,appreciation,positive,amenities,none,none,none,moderate,none
TR058,Flight booking apps should display aircraft legroom dimensions in inches before seat selection is confirmed.,english,travel_hotels,suggestion,neutral,app,none,none,none,moderate,Display seat pitch and legroom dimensions on flight apps
TR059,sleeper bus operator skipped designated city pickup point without calling passengers and refused refund arrogant thugs,english,travel_hotels,complaint,negative,bus,bus_booking_issue,high,mild,Mandate passenger phone contact before bus departures,
TR060,"The heritage palace hotel has regal charm, though the rooms are poorly lit with very dim decorative wall sconces.",english,travel_hotels,appreciation,mixed,hotel_room,none,low,none,moderate,Install adequate reading lights in heritage hotel rooms
TR061,refund kab tak ayega?? flight cancel huye 3 hafte ho gye customer support ghuma rha h,hinglish,travel_hotels,question,negative,refund,refund_delay,medium,none,simple,Expedite flight cancellation refunds directly to source
TR062,"Glass water bottles provided in guest rooms instead of single-use plastic, commendable sustainable hospitality standard.",english,travel_hotels,appreciation,positive,amenities,none,none,none,simple,none
TR063,Customer care helpline kept playing recorded music for thirty-five minutes before disconnecting call without agent interaction.,english,travel_hotels,complaint,negative,customer_support,support_delay,medium,none,moderate,Reduce phone queue holding times on travel helplines
TR064,hotel checkout bill me mini bar ke charges add kar diye jabki humne fridge open bhi nahi kiya tha,hinglish,travel_hotels,complaint,negative,payment,payment_issue,medium,none,moderate,Verify minibar inventory before issuing final checkout bills
TR065,Are luggage storage lockers available at the hotel lobby free of charge after midday check-out?,english,travel_hotels,question,neutral,amenities,none,none,none,moderate,none
TR066,Front desk clerk demanded extra cash for tourist tax despite voucher explicitly showing all municipal taxes pre-paid.,english,travel_hotels,complaint,negative,reception,payment_issue,low,none,moderate,Prevent local hotel desks from demanding pre-paid taxes
TR067,"The homestay hosts treated us like family, served hot homemade parathas, and suggested unexplored trekking paths.",english,travel_hotels,appreciation,positive,hospitality,none,none,none,moderate,none
TR068,bhai complimentary breakfast include tha package me par subah bola 9 baje buffet band ho gaya breakfast mila hi nahi,hinglish,travel_hotels,complaint,negative,breakfast,breakfast_issue,medium,none,moderate,Extend breakfast buffet timings to 10:30 AM
TR069,"The hotel architecture is stunning and staff is warm, although the Wi-Fi speed was barely 1 Mbps, making video calls impossible.",english,travel_hotels,complaint,mixed,wifi,wifi_issue,medium,none,complex,Upgrade commercial internet bandwidth across property
TR070,How many business days does it take for hotel security deposit blocks on credit cards to release after check-out?,english,travel_hotels,question,neutral,payment,none,none,none,moderate,none
TR071,"Raw sewage overflowed from the bathroom floor drain into the bedroom during morning showers, intolerable health hazard.",english,travel_hotels,complaint,negative,bathroom,bathroom_issue,high,none,moderate,Inspect and unblock hotel plumbing drainage lines
TR072,resort was located near scenic valley but room air conditioner was noisy and rattled all night,english,travel_hotels,complaint,mixed,hotel_room,amenity_unavailable,low,none,simple,Service noisy air conditioning units in guest rooms
TR073,subah 7 baje train arrive hui hotel ne bina extra charge early check-in de diya great experience,hinglish,travel_hotels,appreciation,positive,check_in,none,none,none,simple,none
TR074,Hotels should offer late check-out options bookable directly through mobile applications at hourly rates.,english,travel_hotels,suggestion,neutral,check_out,none,none,none,moderate,Introduce hourly late check-out booking on mobile app
TR075,washroom me tap water yellow aur muddy aa raha tha basic clean water ki kami thi,hinglish,travel_hotels,complaint,negative,bathroom,bathroom_issue,high,none,simple,Install multi-stage water filtration plants at hotels
TR076,"Intercity train was delayed by seven hours without pantry car supplies, passengers left without drinking water or meals.",english,travel_hotels,complaint,negative,train,travel_delay,high,none,moderate,Ensure pantry emergency food reserves during train delays
TR077,The front office manager upgraded our anniversary reservation to a luxury oceanfront villa with complimentary fruit basket.,english,travel_hotels,appreciation,positive,hospitality,none,none,none,moderate,none
TR078,Does the hotel kitchen prepare pure vegetarian Jain meals using separate cookware upon prior request?,english,travel_hotels,question,neutral,food,none,none,none,moderate,none
TR079,"I wouldn't call the flight journey terrible, but the seat pitch in the rear rows was noticeably cramped for a three-hour journey.",english,travel_hotels,complaint,mixed,flight,flight_booking_issue,low,none,complex,none
TR080,hotel desk sold our confirmed room to walking cash customers and threw luggage on street shameless criminal management,english,travel_hotels,complaint,negative,booking,booking_failure,high,severe,Prosecute hoteliers selling pre-paid confirmed rooms to walk-ins,
TR081,"Express baggage tagging at terminal, priority boarding completed smoothly, comfortable reclining seats, perfect domestic flight.",english,travel_hotels,appreciation,positive,flight,none,none,none,simple,none
TR082,app me hotel location map pin 4 km galat thi raste me raat ko bhatakna pada fix this navigation glitch,hinglish,travel_hotels,complaint,negative,app,app_issue,medium,none,simple,Verify exact hotel map pins before publishing on apps
TR083,"The tea estate bungalow offers tranquil atmosphere, though the narrow mountain access road is dangerous and poorly paved.",english,travel_hotels,appreciation,mixed,location,poor_location,none,none,complex,Provide clear road condition advisories for mountain resorts
TR084,Are pet dogs permitted in outdoor lawn areas of the resort with advance veterinary vaccine certificates?,english,travel_hotels,question,neutral,amenities,none,none,none,moderate,none
TR085,bhai hotel pool me chlorine itna zyada tha ki skin me burning aur eyes me redness ho gayi,hinglish,travel_hotels,complaint,negative,amenities,amenity_unavailable,low,none,moderate,Monitor pool chemical concentrations according to standards
TR086,"Hot shower with powerful water pressure, plush branded toiletries, and soft waffle bathrobes made the stay rejuvenating.",english,travel_hotels,appreciation,positive,bathroom,none,none,none,simple,none
TR087,Please introduce an option on flight portals to filter out regional flights operated by turboprop aircraft.,english,travel_hotels,suggestion,neutral,flight,none,none,none,moderate,Add turboprop filter on flight booking search engines
TR088,worst bus travel ever sleeper coach AC was leaking water directly onto face all night driver refused to stop or help,english,travel_hotels,complaint,negative,bus,bus_booking_issue,high,mild,Service air conditioning ducts in sleeper buses regularly,
TR089,booked deluxe sea view room received ground floor room facing brick wall and garbage bins,hinglish,travel_hotels,complaint,negative,hotel_room,wrong_booking_details,medium,none,simple,Honor booked room categories and advertised views
TR090,"A pleasant weekend stay, arrived at mountain homestay at 1 PM, evening tea served on terrace, serene departure next morning.",english,travel_hotels,informational,positive,hospitality,none,none,none,simple,none
TR091,bhai food taste accha tha par room service meal deliver karne me 50 minute laga deti hai,hinglish,travel_hotels,suggestion,mixed,food,food_quality,low,none,moderate,Accelerate room service food delivery turnaround
TR092,Why did the hotel charge an additional five hundred rupees for a baby cot that was advertised as complimentary online?,english,travel_hotels,question,negative,price,high_price,medium,none,moderate,Honor advertised complimentary amenities without extra fees
TR093,"The resort infinity pool overlooks lush green valley, water was heated to perfection, very relaxing afternoon.",english,travel_hotels,appreciation,positive,amenities,none,none,none,moderate,none
TR094,bhai hotel receptionist ne ID card scan karne ke baad wapas return karna bhool gaya raste me yaad aaya,hinglish,travel_hotels,complaint,negative,reception,poor_staff_behavior,medium,none,moderate,Return guest government IDs immediately after scanning
TR095,"Not the most modern bathroom fittings, but the room was impeccably clean and hot water was available all twenty-four hours.",english,travel_hotels,informational,mixed,bathroom,none,low,none,complex,none
TR096,"flight cancelled due to technical snag, airline left passengers sitting inside suffocating aircraft on tarmac for four hours",english,travel_hotels,complaint,negative,flight,flight_booking_issue,high,none,moderate,Deplane passengers promptly during prolonged tarmac delays
TR097,hotel ne luggage storage facility free me di check-out ke baad pura din city explore kar sake great service,hinglish,travel_hotels,appreciation,positive,amenities,none,none,none,simple,none
TR098,Can international foreign tourists purchase domestic railway tatkal quota tickets online using international credit cards?,english,travel_hotels,question,neutral,train,none,none,none,moderate,none
TR099,"Exemplary hospitality by the resort manager, arranged private candle-light dinner on beach for my parents' fiftieth anniversary.",english,travel_hotels,appreciation,positive,hospitality,none,none,none,simple,none
TR100,bhai hotel room door lock broken tha night me safety ka dar laga raha complain karne par bola adjustment kar lo,hinglish,travel_hotels,complaint,negative,hotel_room,poor_hospitality,medium,none,moderate,Repair broken door locks before assigning rooms to guests
TR101,"Bed mattress had sunken springs that dug painfully into back, resulting in severe morning stiffness and ruined trek day.",english,travel_hotels,complaint,negative,hotel_room,poor_hospitality,medium,none,moderate,Replace worn out spring mattresses in hotel rooms
TR102,"breakfast buffet had extensive choices from south Indian dosas to continental eggs, freshly prepared and piping hot.",english,travel_hotels,appreciation,positive,breakfast,none,none,none,simple,none
TR103,bhai room me telephone dead tha room service call karne ke liye har baar reception jana pada,hinglish,travel_hotels,complaint,negative,amenities,amenity_unavailable,medium,none,simple,Check internal intercom phone functionality before check-in
TR104,Please mention the exact distance from airport and closest metro station on hotel confirmation voucher emails.,english,travel_hotels,suggestion,neutral,booking_confirmation,none,none,none,moderate,Include transit station distances on booking vouchers
TR105,Where do I submit railway cancellation compensation forms if ticket was cancelled after chart preparation?,english,travel_hotels,question,neutral,train,none,none,none,moderate,none
TR106,"Super quick turnaround, checked in through self-service touchscreen kiosk at airport, baggage dropped in under four minutes.",english,travel_hotels,appreciation,positive,airport,none,none,none,simple,none
TR107,The hotel room was filled with cigarette stench and ash was left inside wardrobe drawers despite booking strict non-smoking floor.,english,travel_hotels,complaint,negative,room_cleanliness,dirty_room,medium,none,moderate,Enforce non-smoking rules with deep ozone cleaning
TR108,bhai complimentary airport drop promise kiya tha booking ke waqt par morning me bola cab driver available nahi hai,hinglish,travel_hotels,complaint,negative,airport,amenity_unavailable,medium,none,simple,Honor pre-booked airport shuttle commitments reliably
TR109,"While the heritage resort rooms were beautifully restored, the Wi-Fi connectivity failed to penetrate thick stone walls.",english,travel_hotels,complaint,mixed,wifi,wifi_issue,low,none,complex,Install in-room Wi-Fi access points in heritage stone buildings
TR110,"The concierge guided our family through local street food walking trails, recommending clean stalls with authentic local delicacies.",english,travel_hotels,appreciation,positive,hotel_staff,none,none,none,moderate,none
TR111,refund for cancelled flight seat selection fee was credited back to bank account within forty-eight hours seamlessly.,english,travel_hotels,appreciation,positive,refund,none,none,none,moderate,none
TR112,hotel lift was broken for three days carrying heavy suitcases up 4th floor was exhausting zero staff assistance,hinglish,travel_hotels,complaint,negative,amenities,amenity_unavailable,medium,none,simple,Provide porter assistance when hotel elevators break down
TR113,Why is an extra resort amenity fee charged separately at check-out when the booking was marked all-inclusive online?,english,travel_hotels,question,negative,price,high_price,medium,none,moderate,Abolish hidden resort fees on all-inclusive bookings
TR114,Allow guests to select specific quiet room preferences away from elevators and banquet halls during digital check-in.,english,travel_hotels,suggestion,neutral,hotel_room,none,none,none,moderate,Enable room location preference selection on check-in apps
TR115,"The room was spacious and clean, but the television cable channels were completely disconnected and remote had dead batteries.",english,travel_hotels,complaint,mixed,amenities,amenity_unavailable,low,none,moderate,Ensure in-room entertainment systems are operational before check-in
TR116,bhai intercity train me AC coach me cockroaches ghum rahe the berth pe hygiene standards bilkul third class,hinglish,travel_hotels,complaint,negative,train,travel_delay,high,none,simple,Enforce pest control across passenger railway coaches
TR117,"Warm and personalized welcome, traditional sandalwood tika ceremony at entrance, and refreshing coconut water on arrival.",english,travel_hotels,appreciation,positive,hospitality,none,none,none,moderate,none
TR118,hotel security guard misbehaved violently with female guests questioning night entry rules disgusting uncivilized staff,english,travel_hotels,complaint,negative,hotel_staff,poor_staff_behavior,high,severe,Train security personnel in polite and professional conduct,
TR119,Can airline passengers carry home-cooked packaged dry snacks through domestic security check gates?,english,travel_hotels,question,neutral,airport,none,none,none,moderate,none
TR120,check-in smoothly complete ho gaya receptionist ne smile ke sath welcome drink offer ki aur luggage room me pahunchaya,hinglish,travel_hotels,appreciation,positive,check_in,none,none,none,simple,none
TR121,"The hotel terrace restaurant has a splendid view of the fort, though the dinner food was heavily salted and cold.",english,travel_hotels,complaint,mixed,food,food_quality,low,none,moderate,Ensure food from rooftop kitchens is served hot
TR122,fraud hotel took advance booking online then denied room saying hotel is permanently shut down daylight robbery,english,travel_hotels,complaint,negative,booking,booking_failure,high,severe,De-list non-operational properties from travel portals,
TR123,Include an option on hotel booking platforms to filter properties that provide dedicated electric vehicle fast chargers.,english,travel_hotels,suggestion,neutral,website,none,none,none,moderate,Add EV charger amenity filter on hotel portals
TR124,"soundproof windows in hotel room ensured complete tranquility despite busy railway junction nearby, slept peacefully.",english,travel_hotels,appreciation,positive,hotel_room,none,none,none,simple,none
TR125,bhai flight booking me meal add ki thi par flight me crew bola list me meal missing hai khana nahi mila,hinglish,travel_hotels,complaint,negative,flight,flight_booking_issue,medium,none,simple,Sync pre-paid ancillary meal bookings with airline catering manifests
TR126,Is late night check-in after 2 AM permitted if guest informs front desk via email twenty-four hours prior?,english,travel_hotels,question,neutral,check_in,none,none,none,moderate,none
TR127,I was checked into an uncleaned room where previous guest's dirty laundry and wet towels were still lying on floor.,english,travel_hotels,complaint,negative,room_cleanliness,dirty_room,high,none,moderate,Inspect rooms physically before releasing keys to incoming guests
TR128,"Smooth intercity bus journey, air suspension absorbed highway bumps, reclining seats were comfortable, reached on time.",english,travel_hotels,appreciation,positive,bus,none,none,none,simple,none
TR129,bhaiya hotel valet driver ne car safely park ki aur luggage trolley room tak pahunchayi very helpful boy,hinglish,travel_hotels,appreciation,positive,hotel_staff,none,none,none,simple,none
TR130,"The hotel room was tastefully decorated, although the glass bathroom door lacked frosting, creating zero visual privacy.",english,travel_hotels,complaint,mixed,bathroom,bathroom_issue,low,none,complex,Install frosted privacy film on transparent bathroom doors
TR131,"airline lost my checked-in luggage containing vital wedding attire, ground staff gave callous response without tracing baggage",english,travel_hotels,complaint,negative,flight,flight_booking_issue,high,none,moderate,Improve automated baggage tracing and passenger communication
TR132,kya hotel me early morning packed breakfast arrange ho sakta hai agar 6 AM airport checkout ho?,hinglish,travel_hotels,question,neutral,breakfast,none,none,none,moderate,none
TR133,"Clean swimming pool, sanitized sun loungers, fresh towels provided instantly by attendant, very pleasant holiday afternoon.",english,travel_hotels,appreciation,positive,amenities,none,none,none,moderate,none
TR134,"water heater in the bathroom blew smoke and sparked violently when turned on, terrifying electrical safety hazard",english,travel_hotels,complaint,negative,bathroom,bathroom_issue,high,none,moderate,Conduct regular electrical safety audits on bathroom geysers
TR135,bhai room service ne wrong order deliver kiya aur cold food wapas lene se mana kar diya poor management,hinglish,travel_hotels,complaint,negative,food,food_quality,medium,none,moderate,Ensure room service orders match kitchen order tickets
TR136,Hotels should mention swimming pool operational hours and mandatory costume dress codes clearly on confirmation vouchers.,english,travel_hotels,suggestion,neutral,amenities,none,none,none,moderate,Include pool operational rules on booking vouchers
TR137,"The homestay wooden cottage stayed naturally warm during winter, host arranged bonfire and served fragrant local herbal tea.",english,travel_hotels,appreciation,positive,hospitality,none,none,none,moderate,none
TR138,How can an international passenger claim GST refunds on hotel stays booked through foreign corporate travel accounts?,english,travel_hotels,question,neutral,payment,none,none,none,simple,none
TR139,hotel stay was okay okay type but room was quite noisy due to continuous traffic sounds from adjoining flyover,hinglish,travel_hotels,complaint,mixed,location,poor_location,low,none,simple,none
TR140,"The front desk clerk was exceptionally polite, provided maps of town, arranged scooter rental, and gave excellent restaurant tips.",english,travel_hotels,appreciation,positive,hotel_staff,none,none,none,moderate,none
TR141,bhai sleeper bus engine overheat ho gaya highway pe 3 ghante dhoop me khade rahe dusri bus arrange nahi ki,hinglish,travel_hotels,complaint,negative,bus,bus_booking_issue,high,none,simple,Maintain intercity bus fleets to prevent highway breakdowns
TR142,Never staying at this filthy lodge again bedbugs bit all over legs blood stains on mattress unbearable torture,english,travel_hotels,complaint,negative,room_cleanliness,dirty_room,high,severe,Perform professional extermination for bedbugs immediately,
TR143,Is local state identity card accepted as valid residential address proof for booking government guest houses?,english,travel_hotels,question,neutral,booking,none,none,none,moderate,none
TR144,"Spotless executive lounge, high-speed Wi-Fi, fresh coffee bean machine, quiet meeting rooms, perfect business travel setup.",english,travel_hotels,appreciation,positive,amenities,none,none,none,simple,none
TR145,"The room was well furnished, but the bathroom exhaust fan made an unbearable loud grinding noise when switched on.",english,travel_hotels,complaint,mixed,bathroom,bathroom_issue,low,none,moderate,Replace noisy bathroom ventilation fans
TR146,bhai train ticket auto-cancellation refund deduct ho gaya par 14 din se bank account me nahi aaya support phone nahi uthata,hinglish,travel_hotels,complaint,negative,refund,refund_delay,medium,none,moderate,Ensure automated refunds for cancelled railway tickets within 48 hours
TR147,"Great view of the snow peaks from balcony overall, though the television cable had only three working regional channels.",english,travel_hotels,informational,mixed,amenities,none,low,none,simple,none
TR148,Customer care desk took eight days to rectify an incorrect room billing dispute where breakfast was billed twice.,english,travel_hotels,complaint,negative,customer_support,support_delay,medium,none,moderate,Resolve billing dispute tickets within twenty-four hours
TR149,resort location ekdum peaceful jungle ke beech me tha morning birds chirping sunke maza aa gaya,hinglish,travel_hotels,appreciation,positive,location,none,none,none,simple,none
TR150,Travel platforms should provide transparent seat layout maps showing exact window alignment on passenger buses.,english,travel_hotels,suggestion,neutral,bus,none,none,none,moderate,Display accurate window alignment diagrams on bus booking maps
TR151,bhai room me electric kettle kharab thi tea bags provide kiye par hot water bananey ka koi option nahi tha,hinglish,travel_hotels,complaint,negative,amenities,amenity_unavailable,low,none,simple,Inspect electric kettles in guest rooms before check-in
TR152,"The hotel gym was well equipped with free weights, functional treadmill, clean towels, and chilled water dispenser.",english,travel_hotels,appreciation,positive,amenities,none,none,none,moderate,none
TR153,Does the resort provide safe luggage storage facilities with lockers for guests checking out before midnight flights?,english,travel_hotels,question,neutral,amenities,none,none,none,moderate,none
TR154,"The room was spacious and clean, but the hotel is located deep inside an unpaved narrow alley with zero taxi access.",english,travel_hotels,complaint,mixed,location,poor_location,low,none,simple,none
TR155,bhai train booking confirm dikhayi thi portal pe par chart prepare hone pe waitlist number bhej diya dhokha hai,hinglish,travel_hotels,complaint,negative,train,train_booking_issue,high,none,moderate,Display realistic confirmation probability metrics on train portals
