id,text,language,service,behavior,sentiment,aspect,issue,severity,abuse,complexity,suggestion
CB087,Please introduce an option to book cabs with child car safety seats for toddlers on city routes.,english,cab_transport,suggestion,neutral,safety,none,none,none,moderate,Introduce child safety seat booking category
CB088,worst transport experience ever driver was visibly intoxicated smelling of alcohol and swerving violently across expressway lanes,english,cab_transport,complaint,negative,safety,safety,high,severe,Implement mandatory spot breathalyzer checks at transport hubs,
CB089,booked prime sedan received cramped hatchback with rattling tailgate and broken boot latch,hinglish,cab_transport,complaint,negative,vehicle,poor_vehicle_condition,medium,none,simple,Ensure dispatched vehicle category matches booked tier
CB090,"A pleasant late night commute from office, verified driver details matched identity badge on windscreen perfectly.",english,cab_transport,informational,positive,safety,none,none,none,simple,none
CB091,bhai cab time pe aayi par windshield itni gandi thi night glare me kuch dikh nahi raha tha unsafe ride,hinglish,cab_transport,complaint,mixed,safety,poor_vehicle_condition,low,none,moderate,Ensure commercial windscreens are clean and scratch-free
CB092,Why did the final bill include a state border entry tax when the journey was entirely within municipal city limits?,english,cab_transport,question,negative,fare,unexpected_charge,medium,none,moderate,Verify municipal boundary geospatial fences against false toll debits
CB093,The spacious multi-utility vehicle seated our family of six comfortably with plenty of room for heavy airport suitcases.,english,cab_transport,appreciation,positive,vehicle,none,none,none,moderate,none
CB094,bhai pickup pin correct dali thi par driver ne call karke bola 'andar nahi aaunga main road pe aao',hinglish,cab_transport,complaint,negative,pickup,wrong_pickup_location,medium,none,moderate,Instruct drivers to complete doorstep pickups inside layouts
CB095,"Not exactly the quickest route taken through city traffic, but the driver remained calm and avoided aggressive honking.",english,cab_transport,informational,mixed,driver,none,low,none,complex,none
CB096,driver was overspeeding at 110 kmph in 60 zone constantly tailgating and flashing headlights aggressively,english,cab_transport,complaint,negative,safety,safety,high,none,moderate,Enforce speed governor limits on fleet taxis
CB097,auto booking accept hone ke baad driver ne WhatsApp pe QR code bhej kar direct payment maangi,hinglish,cab_transport,complaint,negative,payment,payment_issue,low,none,moderate,Prohibit off-platform payment solicitations by drivers
CB098,Can passengers link corporate billing profiles directly to scheduled multi-city outstation itineraries?,english,cab_transport,question,neutral,booking,none,none,none,moderate,none
CB099,"Exemplary service, driver located my forgotten prescription spectacles on rear floorboard and returned them within an hour.",english,cab_transport,appreciation,positive,driver,none,none,none,simple,none
CB100,bhai ride start hote hi driver ne bola 'offline chalte hain app cancel kar do' customer security ka mazak bana rakha hai,hinglish,cab_transport,complaint,negative,safety,communication_issue,medium,none,moderate,Penalize drivers soliciting off-app cash trips
CB101,"Front passenger door was jammed shut and child lock was active on rear doors, creating an entrapment hazard.",english,cab_transport,complaint,negative,safety,poor_vehicle_condition,high,none,moderate,Ensure all vehicle doors open freely from interior latches
CB102,"driver drove at steady pace, played pleasant classical instrumental music on low volume, relaxing airport commute.",english,cab_transport,appreciation,positive,driver,none,none,none,simple,none
CB103,bhai auto me digital meter fast chal raha tha 5 km ka distance 8 km show karke overcharge kiya,hinglish,cab_transport,complaint,negative,fare,high_fare,medium,none,simple,Calibrate and inspect digital meter telemetry periodically
CB104,Please mention the estimated toll plaza waiting time on airport navigation routes before booking confirmation.,english,cab_transport,suggestion,neutral,navigation,none,none,none,moderate,Include toll booth queue estimates in trip duration
CB105,Where do I submit lost property claims if the driver has switched off his registered mobile number after trip?,english,cab_transport,question,neutral,customer_support,none,none,none,moderate,none
CB106,"Super quick turnaround, booked auto at 8:00 AM, driver reached front porch at 8:02 AM, reached clinic on time.",english,cab_transport,appreciation,positive,pickup,none,none,none,simple,none
CB107,"The cab trunk was leaking rainwater through worn rubber gaskets, soaking my fabric travel bags and laptop case.",english,cab_transport,complaint,negative,vehicle,poor_vehicle_condition,medium,none,moderate,Inspect luggage compartment weather-stripping on fleet cars
CB108,bhai driver ne beech raste me car roki aur bola 'gas bharwani hai 15 minute lagenge' emergency airport trip pe,hinglish,cab_transport,complaint,negative,ride,ride_time,high,none,simple,Prohibit en-route refueling during scheduled airport trips
CB109,"While the driver was thoroughly professional, the interior cabin had a strong smell of cheap chemical air freshener causing headache.",english,cab_transport,complaint,mixed,vehicle_cleanliness,unclean_vehicle,low,none,complex,Use mild hypoallergenic fragrance diffusers in cabs
CB110,The driver politely assisted my physically challenged uncle into the front bucket seat and folded wheelchair into boot safely.,english,cab_transport,appreciation,positive,driver,none,none,none,moderate,none
CB111,cancellation fee erroneously charged due to driver moving away from pickup was credited back within fifteen minutes.,english,cab_transport,appreciation,positive,refund,none,none,none,moderate,none
CB112,driver demanded 50 rupees extra for switching on AC during 42 degree heatwave claiming company rates exclude cooling,hinglish,cab_transport,complaint,negative,vehicle,unexpected_charge,medium,none,simple,Ensure strict compliance with all-inclusive air conditioning rules
CB113,Why is toll charge calculated twice when booking a return airport round-trip crossing the same toll gate within two hours?,english,cab_transport,question,negative,fare,unexpected_charge,medium,none,moderate,Recognize same-day return concession fares at toll plazas
CB114,Allow riders to save specific complex housing society gates as custom named pickup points on user profile.,english,cab_transport,suggestion,neutral,pickup,none,none,none,moderate,Enable custom housing society gate naming on map
CB115,"The vehicle was modern and spacious, but the driver continually argued on phone with his family via dashboard speaker.",english,cab_transport,complaint,mixed,driver,poor_communication,low,none,moderate,Prohibit personal telephone conversations on speakerphone while driving
CB116,bhai driver ne hospital drop karne se mana kiya bolta wahan traffic rehta hai walk karke jao elderly patient ke sath,hinglish,cab_transport,complaint,negative,dropoff,poor_communication,high,none,simple,Enforce complete drop-off to hospital entrance doors
CB117,"Impeccable driving, chauffeur maintained smooth braking, navigated highway bypass effortlessly, very comforting journey.",english,cab_transport,appreciation,positive,driver,none,none,none,moderate,none
CB118,cab driver verbally abused and physically pushed my elderly mother when she took extra minute to exit rear door disgraceful goon,english,cab_transport,complaint,negative,driver,poor_communication,high,severe,Permanently ban drivers resorting to physical aggression,
CB119,Can corporate travellers split trip invoices between personal card and official expense portal directly on app?,english,cab_transport,question,neutral,payment,none,none,none,moderate,none
CB120,cab booking accept hui turant aur driver ne bina call kiye exact pickup spot pe car park kardi,hinglish,cab_transport,appreciation,positive,pickup,none,none,none,simple,none
CB121,"The driver was courteous and helped with packages, though the car's horn sounded hoarse and barely warned pedestrians.",english,cab_transport,complaint,mixed,vehicle_condition,poor_vehicle_condition,low,none,moderate,Inspect acoustic horn function during routine maintenance
CB122,fraud driver took passenger to ATM machine demanded full cash withdrawal and snatched phone to mark trip paid criminal robber,english,cab_transport,complaint,negative,safety,payment_issue,high,severe,Immediate blacklisting and criminal FIR against rogue drivers,
CB123,Include an option to request quiet rides without any driver conversation or radio music for work productivity.,english,cab_transport,suggestion,neutral,ride,none,none,none,moderate,Add quiet commute preference toggle in booking flow
CB124,"electric auto was smooth, zero exhaust fumes, vibration free, and driver charged strictly as displayed on app.",english,cab_transport,appreciation,positive,vehicle,none,none,none,simple,none
CB125,bhai driver ne GPS navigation band kar di aur wrong flyover chad gaya 30 minute extra lag gaye reach karne me,hinglish,cab_transport,complaint,negative,navigation,wrong_route,medium,none,simple,Mandate continuous adherence to in-app GPS routing
CB126,Is there a wait-time charge waiver if the incoming flight lands with a verified one-hour tarmac delay?,english,cab_transport,question,neutral,waiting_time,none,none,none,moderate,none
CB127,"I was charged a hundred rupees cleaning fee with blurry photos of someone else's car interior, unfair bogus deduction.",english,cab_transport,complaint,negative,fare,unexpected_charge,high,none,moderate,Verify timestamped metadata before approving vehicle cleaning fees
CB128,"Smooth intercity outstation ride, driver took pre-designated expressway, stopped at clean hygienic food courts, very reassuring.",english,cab_transport,appreciation,positive,ride,none,none,none,simple,none
CB129,bhaiya driver ne highway pe puncture hone ke baad 10 minute me spare wheel change kar diya very skilled driver,hinglish,cab_transport,appreciation,positive,driver,none,none,none,simple,none
CB130,"The car was mechanical sound and clean, though the driver kept his high-beam headlights on permanently, blinding oncoming traffic.",english,cab_transport,complaint,mixed,safety,safety,low,none,complex,Educate fleet drivers regarding courteous high-beam etiquette
CB131,customer support agent refused to refund cancellation fee when driver clearly drove in opposite direction for twenty minutes,english,cab_transport,complaint,negative,customer_support,support_delay,high,none,moderate,Automate cancellation fee waiver when driver moves away from pickup
CB132,kya railway station parcel booking ke liye commercial cabs me oversized cardboard cartons le jana permitted hai?,hinglish,cab_transport,question,neutral,vehicle,none,none,none,moderate,none
CB133,"Clean hatchback, working air conditioning, driver maintained safe distance behind commercial trucks on ring road.",english,cab_transport,appreciation,positive,safety,none,none,none,moderate,none
CB134,rear suspension was so deteriorated that every minor pothole transmitted direct jarring shocks to passenger lower spine,english,cab_transport,complaint,negative,vehicle_condition,poor_vehicle_condition,medium,none,moderate,Retire vehicles with worn out suspension components
CB135,bhai drop off location metro gate pe thi par driver ne 200 meter pehle red light pe utar diya bolta traffic hai,hinglish,cab_transport,complaint,negative,dropoff,poor_communication,medium,none,moderate,Mandate drop-off strictly at specified geofenced destinations
CB136,Transport platforms should allow riders to report non-working seatbelts immediately via simple one-tap safety prompt.,english,cab_transport,suggestion,neutral,safety,none,none,none,moderate,Add dedicated non-working seatbelt report button
CB137,"The driver handled early morning fog with extreme caution, using fog lamps and maintaining safe following distance on expressway.",english,cab_transport,appreciation,positive,safety,none,none,none,moderate,none
CB138,How can a passenger change active payment method from cash to linked digital wallet midway through a trip?,english,cab_transport,question,neutral,payment,none,none,none,simple,none
CB139,auto ride was okay okay type but fare felt slightly inflated compared to standard street hailing meters,hinglish,cab_transport,complaint,mixed,fare,high_fare,low,none,simple,none
CB140,"The driver waited patiently at the airport arrivals pickup pillar, verified my name code, and loaded heavy cases effortlessly.",english,cab_transport,appreciation,positive,pickup,none,none,none,moderate,none
CB141,bhai cab me petrol khatam ho gaya flyover pe 20 minute dhoop me khade rehna pada driver ki laparwahi ki wajah se,hinglish,cab_transport,complaint,negative,vehicle_condition,vehicle_problem,high,none,simple,Mandate minimum quarter-tank fuel levels before accepting trips
CB142,Never using this cab service again driver smelled of cheap alcohol and ran red lights repeatedly dangerous life risk,english,cab_transport,complaint,negative,safety,safety,high,severe,Perform random breathalyzer sobriety tests on active drivers,
CB143,Is Aadhaar authentication mandatory for booking inter-state outstation cab travel across provincial borders?,english,cab_transport,question,neutral,booking,none,none,none,moderate,none
CB144,"Consistent 60 km/h driving, clean seat fabrics, smooth deceleration at zebra crossings, highly professional transport experience.",english,cab_transport,appreciation,positive,safety,none,none,none,simple,none
CB145,"The cab arrived on schedule, but the boot was half-filled with spare engine oil cans and cleaning rags limiting space.",english,cab_transport,complaint,mixed,vehicle,vehicle_cleanliness,low,none,moderate,Ensure luggage boot compartments are clean and empty
CB146,bhai ride booking cancel ho gayi 3 baar consecutively koi driver accept karne ko taiyar nahi tha office delay ho gaya,hinglish,cab_transport,complaint,negative,availability,low_availability,medium,none,moderate,Improve driver supply incentives in high-demand office zones
CB147,"Great driving on expressway overall, though the driver did not have change for five hundred rupee currency note.",english,cab_transport,informational,mixed,payment,payment_issue,low,none,simple,none
CB148,Customer care desk took six days to process a refund for an unauthorized duplicate wallet debit during a cab ride.,english,cab_transport,complaint,negative,refund,refund_delay,medium,none,moderate,Process duplicate trip debit refunds within twenty-four hours
CB149,cab booking instant accept ho gayi AC bhi full chill chal raha tha smooth morning commute,hinglish,cab_transport,appreciation,positive,ride,none,none,none,simple,none
CB150,Cab aggregators should display estimated highway toll plaza charges upfront separately from base fare calculation.,english,cab_transport,suggestion,neutral,fare,none,none,none,moderate,Itemize highway toll charges separately on fare breakdown
CB151,bhai car ka AC filter itna choked tha ki hawa aane ki jagah ajeeb foul smell nikal rahi thi,hinglish,cab_transport,complaint,negative,vehicle_cleanliness,unclean_vehicle,medium,none,simple,Clean and sanitize automotive AC cabin filters periodically
CB152,"The driver chose the elevated toll expressway, bypassing urban traffic congestion completely and reaching destination in half the time.",english,cab_transport,appreciation,positive,navigation,none,none,none,moderate,none
CB153,Does the platform provide commercial goods carriage options for shifting small household cartons across town?,english,cab_transport,question,neutral,booking,none,none,none,moderate,none
CB154,"The vehicle was spotless and driver was courteous, but the ride cost was doubled due to unexpected evening rain surge.",english,cab_transport,complaint,mixed,surge_pricing,surge_price,low,none,simple,none
CB155,bhai UPI payment execute ho gaya par driver ka app offline tha usne dobara cash maang liya double payment ho gayi,hinglish,cab_transport,complaint,negative,payment,payment_issue,high,none,moderate,Provide instant digital payment reconciliation on driver app
CB156,"Self-care ride receipt is clear and detailed, displaying exact GPS route map, toll breakdown, and driver credentials.",english,cab_transport,appreciation,positive,app,none,none,none,moderate,none
CB157,"terrible cab service, driver refused to proceed unless I cancelled ride on app and paid him four hundred cash directly",english,cab_transport,complaint,negative,driver,payment_issue,medium,none,moderate,Penalize drivers demanding app cancellation for offline trips
