id,text,language,service,behavior,sentiment,aspect,issue,severity,abuse,complexity,suggestion
BK014,electricity bill payment failed on app but money was deducted from savings account without transaction reference number,english,banking_upi,complaint,negative,bill_payment,payment_failed,high,none,moderate,Provide instant reference ID for failed bill payments
BK015,passbook printing machine at branch was out of ink and swallowed my passbook,english,banking_upi,complaint,negative,account,account_issue,medium,none,simple,Ensure branch automated kiosks are maintained
BK016,bhai mobile recharge kiya tha 299 ka balance kat gaya par pack activate nahi hua 6 ghante se,hinglish,banking_upi,complaint,negative,recharge,payment_pending,medium,none,moderate,Expedite operator recharge confirmations
BK017,"The net banking web portal looks outdated, but surprisingly executes bulk salary RTGS transfers flawlessly.",english,banking_upi,appreciation,mixed,internet_banking,none,none,none,moderate,none
BK018,Payment apps should display bank server downtime warnings before users initiate high-value transfers.,english,banking_upi,suggestion,neutral,service_speed,none,none,none,moderate,Display bank downtime alerts before initiating transfer
BK019,bhai credit card reward points redeem kiye the voucher code SMS pe receive hi nahi hua,hinglish,banking_upi,complaint,negative,credit_card,notification_delay,medium,none,moderate,Ensure automated dispatch of reward vouchers
BK020,"Branch staff was polite, assisted my elderly mother with updating physical KYC documents without making us wait.",english,banking_upi,appreciation,positive,customer_support,none,none,none,moderate,none
BK021,"Although the UPI payment eventually went through on the third attempt, the initial false failure alerts caused panic.",english,banking_upi,complaint,mixed,upi,payment_pending,low,none,complex,Improve accuracy of real-time payment status messages
BK022,unauthorized international transaction alert triggered at 2 AM even though international usage was disabled in app settings,english,banking_upi,complaint,negative,security,security_concern,high,none,moderate,Strictly enforce card control toggle switches
BK023,FD interest rate badhiya mila aur tenure khatam hone par seedha savings account me credit ho gaya.,hinglish,banking_upi,informational,positive,account,none,none,none,simple,none
BK024,Does the bank levy additional surcharge if I clear my utility bills using RuPay credit card on UPI?,english,banking_upi,question,neutral,credit_card,none,none,none,moderate,none
BK025,Pathetic useless bank app keeps crashing on face unlock idiot developers cannot even build basic authentication,english,banking_upi,complaint,negative,mobile_app,app_issue,medium,severe,Fix face unlock crash bug in app,
BK026,virtual debit card generate karna bahut aasan tha instantly e-commerce shopping ke liye ready ho gaya,hinglish,banking_upi,appreciation,positive,debit_card,none,none,none,simple,none
BK027,"I wouldn't say the customer helpline is useless, but listening to promotional IVR tunes for 15 minutes before reaching an agent is exhausting.",english,banking_upi,complaint,mixed,customer_support,customer_support_delay,low,none,complex,none
BK028,"Smooth cheque clearance, deposited clearing cheque at branch drop box yesterday morning and funds cleared today by noon.",english,banking_upi,appreciation,positive,deposit,none,none,none,moderate,none
BK029,kya ATM card block hone ke baad naya card dispatch status online track kar sakte hain?,hinglish,banking_upi,question,neutral,debit_card,none,none,none,simple,none
BK030,Customer care executive was extremely condescending and refused to file an official grievance ticket for unauthorized SMS charges.,english,banking_upi,complaint,negative,customer_support,poor_customer_support,medium,mild,Train customer service staff in grievance logging,
BK031,"Scanned roadside vendor QR code, amount deducted but payment shows processing since yesterday morning.",english,banking_upi,complaint,negative,qr_payment,payment_pending,medium,none,moderate,Reduce pending settlement windows for small merchant QR
BK032,Salary account got debited with 250 rupees as annual debit card fee despite promise of zero charges forever during corporate onboarding.,english,banking_upi,complaint,negative,debit_card,wrong_charge,medium,none,complex,Adhere to zero-fee commitments on corporate payroll accounts
BK033,"The loan repayment auto-debit works punctually, although the confirmation receipt takes three working days to generate.",english,banking_upi,appreciation,mixed,account,notification_delay,low,none,complex,Issue instantaneous auto-debit clearance receipts
BK034,bhai international debit card enable kiya tha app me fir bhi foreign website pe card decline ho raha hai,hinglish,banking_upi,complaint,negative,debit_card,card_declined,medium,none,moderate,Enable international 3D secure protocols reliably
BK035,"Seamless UPI Lite setup, small vegetable payments under 500 happen in a split second without entering PIN.",english,banking_upi,appreciation,positive,upi,none,none,none,moderate,none
BK036,kya savings account ka monthly average balance limit waive karne ka koi option hai for students?,hinglish,banking_upi,question,neutral,account,none,none,none,moderate,none
BK037,"Branch manager intervened immediately when the cash deposit kiosk jammed with twenty thousand rupees, ensuring credit within thirty minutes.",english,banking_upi,appreciation,positive,customer_support,none,none,none,complex,none
BK038,The clean user interface of the mobile app makes mutual fund SIP tracking very straightforward.,english,banking_upi,appreciation,positive,mobile_app,none,none,none,moderate,none
BK039,"Received fishy SMS claiming bank account blocked with an apk download link, clearly spoofed sender ID and poor bank vigilance.",english,banking_upi,complaint,negative,security,security_concern,high,none,moderate,Report phishing SMS headers to telecom regulators
BK040,amt deduct ho gya but recever ko nhi mila 2 din se stuck h,hinglish,banking_upi,complaint,negative,upi,payment_not_received,medium,none,simple,Speed up inter-bank settlement status updates
BK041,"While the contactless credit card tap works like a charm at supermarkets, merchant reward points accrued are rarely credited accurately.",english,banking_upi,complaint,mixed,credit_card,wrong_charge,low,none,complex,Audit monthly merchant reward point calculations
BK042,Can customer support provide the exact UTR reference number for an external NEFT transaction initiated on Sunday?,english,banking_upi,question,neutral,bank_transfer,none,none,none,moderate,none
BK043,quarterly average balance maintenance penalty 700 rupay kat liye bina warning message bheje unfair loot macha rakhi hai,hinglish,banking_upi,complaint,negative,account,wrong_charge,medium,mild,Send alert notifications before levying balance penalties,
BK044,Everything was working smoothly until the newly ordered contactless debit card was dispatched to my decade-old registered address.,english,banking_upi,complaint,mixed,debit_card,card_issue,medium,none,moderate,Prompt address confirmation before card dispatch
BK045,Banks should allow disabling physical ATM magnetic strip reading while keeping EMV chip transactions active for security.,english,banking_upi,suggestion,neutral,security,none,none,none,moderate,Provide separate magstripe toggle switch
BK046,mobile banking app frequently throws server busy error during peak morning hours between 9 and 11 AM,english,banking_upi,complaint,negative,mobile_app,app_issue,medium,none,simple,Upgrade cloud server capacity during morning peak hours
BK047,bhaiya helpline pe bohot acche se samjhaya ki unauthorized OTP share nahi karna chahiye thank you,hinglish,banking_upi,appreciation,positive,customer_support,none,none,none,moderate,none
BK048,Is it mandatory to complete video KYC within 72 hours of opening a zero balance digital savings account?,english,banking_upi,question,neutral,kyc,none,none,none,moderate,none
BK049,"Money transfer was fast, customer helpline response wasn't.",english,banking_upi,complaint,mixed,customer_support,customer_support_delay,medium,none,simple,Improve phone support staffing
BK050,terrible experience trying to block stolen card on IVR system kept looping without disconnecting card senseless nonsense,hinglish,banking_upi,complaint,negative,security,security_concern,high,mild,Provide immediate one-press card block option on IVR,
BK051,Recharged DTH connection via UPI and channel access resumed within twenty seconds.,english,banking_upi,appreciation,positive,recharge,none,none,none,simple,none
BK052,bhai UPI PIN 3 baar galat enter ho gaya tha ab 24 ghante tak reset nahi ho raha system bilkul rigid hai,hinglish,banking_upi,complaint,negative,upi,account_issue,medium,none,moderate,Allow secure instant PIN reset via Aadhaar OTP
BK053,"Honestly, I expected tedious bureaucracy, but opening a fixed deposit account digitally took less than two minutes.",english,banking_upi,appreciation,mixed,account,none,none,none,complex,none
BK054,App shows fingerprint biometric enabled but insists on entering six-digit MPIN after every device restart.,english,banking_upi,complaint,negative,mobile_app,app_issue,low,none,moderate,Preserve biometric settings across app reboots
BK055,kya outstation ATM se cash withdrawal karne par extra transaction charges lagte hain beyond 5 free attempts?,hinglish,banking_upi,question,neutral,atm,none,none,none,moderate,none
BK056,"ATM dispensed torn and taped five hundred rupee banknotes, branch counter refused to exchange them stating third-party ATM agency fault.",english,banking_upi,complaint,negative,atm,atm_cash_issue,high,none,moderate,Inspect cash cassette currency quality before loading ATMs
BK057,"Credit card fraud detection team called within three minutes of an anomalous foreign hotel booking to verify authorization, outstanding protection.",english,banking_upi,appreciation,positive,security,none,none,none,moderate,none
BK058,Mobile banking platforms should show a cumulative monthly expenditure graph categorized automatically by merchant codes.,english,banking_upi,suggestion,neutral,mobile_app,none,none,none,moderate,Include automated merchant spending categorization
BK059,standing instruction for home loan EMI failed without notice and bank charged penal bounce fee useless technical team,english,banking_upi,complaint,negative,account,wrong_charge,medium,mild,Provide grace window for automated SI clearing glitches,
BK060,"The savings account interest rate is quite competitive, though obtaining an official physical interest certificate required visiting the home branch.",english,banking_upi,appreciation,mixed,account,account_issue,low,none,moderate,Enable instant download of interest certificates online
BK061,refund??? abhi tk bank account me nhi aya 7 din ho gye merchant bol rha bank se pucho,hinglish,banking_upi,question,negative,refund,refund_delay,medium,none,simple,Provide clear inter-bank refund tracking reference
BK062,E-statement PDF received on email was neatly password protected and arrived on the first day of the calendar month.,english,banking_upi,appreciation,positive,notification,none,none,none,simple,none
BK063,In-app virtual support assistant kept pasting canned responses regarding UPI mandates without letting me speak to an operator.,english,banking_upi,complaint,negative,customer_support,poor_customer_support,medium,none,moderate,Offer human handover option in virtual chat assistant
BK064,account statement me 50 rupay SMS alert charges kat liye jabki pure mahine me sirf 2 SMS aaye the,hinglish,banking_upi,complaint,negative,notification,wrong_charge,low,none,moderate,Rationalize SMS alert pricing to actual delivery volume
BK065,Are credit card balance transfers to savings accounts eligible for interest-free grace periods?,english,banking_upi,question,neutral,credit_card,none,none,none,moderate,none
BK066,"Branch representative insisted on buying expensive ULIP insurance policy just to issue a basic locker key, unethical behavior.",english,banking_upi,complaint,negative,customer_support,poor_customer_support,high,none,moderate,Prohibit forced cross-selling of insurance at branches
BK067,The newly issued debit card has a sleek minimalist matte design and tap-and-pay works seamlessly across all supermarket terminals.,english,banking_upi,appreciation,positive,debit_card,none,none,none,moderate,none
BK068,bhai FASTag auto-recharge ho gaya bank account se par toll plaza pe blacklist dikha raha tha,hinglish,banking_upi,complaint,negative,recharge,payment_pending,medium,none,moderate,Sync FASTag wallet balances with toll servers instantly
BK069,"The loan processing was approved remarkably fast, although the disbursement email lacked clear breakdown of processing fee deductions.",english,banking_upi,complaint,mixed,account,incorrect_description,low,none,complex,Provide itemized loan deduction breakups in approval letter
BK070,How long does it take for money debited during a failed UPI transaction to auto-reverse as per RBI T+1 guidelines?,english,banking_upi,question,neutral,refund,none,none,none,moderate,none
BK071,"Broadband bill payment debited twice because first attempt showed loading circle indefinitely, duplicate charge of two thousand rupees.",english,banking_upi,complaint,negative,bill_payment,duplicate_payment,high,none,moderate,Prevent duplicate payment triggers during network lags
BK072,debit card works fine at merchant stores but international online transactions fail on payment gateway,english,banking_upi,complaint,mixed,debit_card,card_declined,low,none,simple,Improve 3D secure compatibility for foreign gateways
BK073,bhai phonepe pe electricity bill bhara 5 second me receipt mil gayi super fast service,hinglish,banking_upi,appreciation,positive,bill_payment,none,none,none,simple,none
BK074,Banking apps should allow users to schedule recurring monthly UPI payments without mandating debit card authentication.,english,banking_upi,suggestion,neutral,upi,none,none,none,moderate,Enable Aadhaar OTP authentication for UPI mandates
BK075,ATM machine ne card bahar phenk diya aur screen par out of service likh ke aa gaya paise nahi mile,hinglish,banking_upi,complaint,negative,atm,atm_cash_issue,medium,none,simple,Regularly service hardware card dispensers
BK076,"Transferred fifty thousand rupees via IMPS to vendor, transaction marked success but recipient bank claims zero trace of funds after 48 hours.",english,banking_upi,complaint,negative,bank_transfer,transfer_delay,high,none,moderate,Track missing inter-bank IMPS credits actively
BK077,"The bank manager personally resolved my signature mismatch issue and updated records within ten minutes, excellent service.",english,banking_upi,appreciation,positive,customer_support,none,none,none,moderate,none
BK078,Does this credit card offer zero foreign currency markup charges on international overseas POS card swipes?,english,banking_upi,question,neutral,credit_card,none,none,none,moderate,none
BK079,"I wouldn't say the physical branch visit was completely unhelpful, but standing in three separate queues for a simple address change is primitive.",english,banking_upi,complaint,mixed,customer_support,account_issue,low,none,complex,none
BK080,fraudulent phishing caller had my exact account balance and card details useless bank leaking customer data to criminals,english,banking_upi,complaint,negative,security,security_concern,high,severe,Investigate internal data leaks regarding customer balances,
BK081,"Delivered my replacement platinum chip debit card within three days of online request via courier, very swift.",english,banking_upi,appreciation,positive,debit_card,none,none,none,simple,none
BK082,app me transaction statement download karne jao to file corrupted show hoti hai fix this bug,hinglish,banking_upi,complaint,negative,mobile_app,app_issue,medium,none,simple,Ensure generated PDF statements are valid
BK083,"The credit card mobile app interface is clean and snappy, though reward redemption catalogs are overpriced and disappointing.",english,banking_upi,appreciation,mixed,credit_card,none,none,none,complex,none
BK084,Are cash withdrawal charges levied if I use my bank debit card at another affiliated bank ATM kiosk?,english,banking_upi,question,neutral,atm,none,none,none,moderate,none
BK085,bhai cheque deposit kiya tha drop box me 4 din pehle abhi tak clearing update nahi aaya,hinglish,ecommerce,complaint,mixed,deposit,transfer_delay,low,none,moderate,Process cheque clearing drop boxes on daily schedules
BK086,Instant UPI auto-pay for monthly water utility bill executed seamlessly with clear push notification delivered instantly.,english,banking_upi,appreciation,positive,bill_payment,none,none,none,simple,none
BK087,Please introduce an emergency hotlisting icon directly on the initial login splash screen of the mobile banking application.,english,banking_upi,suggestion,neutral,security,none,none,none,moderate,Add one-tap card block on app login screen
BK088,worst banking service ever ATM deducted 10000 rupees without dispensing a single note and nodal officer ignored email,english,banking_upi,complaint,negative,atm,atm_cash_issue,high,mild,Escalate ATM reconciliation tickets directly to nodal desk,
BK089,ordered personalized metallic debit card received ordinary plastic card with misspelled name,hinglish,banking_upi,complaint,negative,debit_card,card_issue,medium,none,simple,Verify embossed names against KYC documents
BK090,"A pleasant banking experience today, successfully updated nominee details through net banking portal without branch paperwork.",english,banking_upi,informational,positive,internet_banking,none,none,none,simple,none
BK091,bhai credit card bill payment ho gaya time pe par reward points balance me reflect nahi hue,hinglish,banking_upi,suggestion,mixed,credit_card,none,low,none,moderate,Speed up reward point accrual cycles
BK092,Why did the automated IVR line debit twenty-five rupees for generating a duplicate account statement over the phone?,english,banking_upi,question,negative,account,wrong_charge,low,none,moderate,Disclose phone banking statement fees beforehand
BK093,The security protocols on the net banking portal with time-based virtual tokens and masked accounts give immense peace of mind.,english,banking_upi,appreciation,positive,security,none,none,none,moderate,none
BK094,bhai net banking password expire ho gaya aur reset link pe click karne par server internal error deta hai,hinglish,banking_upi,complaint,negative,internet_banking,login_issue,medium,none,moderate,Fix net banking password reset server script
BK095,"Not exactly the most responsive customer grievance department, but eventually they reversed the wrongful quarterly maintenance fine.",english,banking_upi,informational,mixed,customer_support,wrong_charge,low,none,complex,none
BK096,card cloned and used for fraudulent online purchases worth 40000 without sending OTP to my mobile number,english,banking_upi,complaint,negative,security,security_concern,high,none,moderate,Block transactions bypassing mandatory 2-factor OTP
BK097,cheque book request dali thi mobile app pe par track karne ka koi option nahi dikha raha,hinglish,banking_upi,complaint,negative,account,account_issue,low,none,moderate,Provide tracking links for dispatched cheque books
BK098,Can I link two different savings accounts with separate phone numbers to a single unified mobile banking login ID?,english,banking_upi,question,neutral,mobile_app,none,none,none,moderate,none
BK099,"Exemplary assistance at the corporate desk, foreign remittance inward wire credited and FIRC issued within four hours.",english,banking_upi,appreciation,positive,bank_transfer,none,none,none,simple,none
BK100,bhai bank charges 150 rupay kat liye consolidated charges ke naam pe bina koi breakdown diye,hinglish,banking_upi,complaint,negative,account,wrong_charge,medium,none,moderate,Provide transparent line-item fee breakdowns in passbook
BK101,"Biometric fingerprint authentication stopped working after the latest iOS update, forcing manual password entry every single login.",english,banking_upi,complaint,negative,mobile_app,login_issue,medium,none,moderate,Optimize iOS biometric authentication compatibility
BK102,savings account interest credited on the exact final date of the quarter with comprehensive tax deduction breakdown.,english,banking_upi,appreciation,positive,account,none,none,none,simple,none
BK103,bhai debit card renewal ke liye 300 rupay charge kar liye bina permission naya card bheje,hinglish,banking_upi,complaint,negative,debit_card,wrong_charge,medium,none,simple,Seek customer consent before dispatching paid renewed cards
BK104,Please mention the clearing cut-off times for inter-bank RTGS and NEFT transfers prominently on the fund transfer page.,english,banking_upi,suggestion,neutral,bank_transfer,none,none,none,moderate,Display RTGS/NEFT settlement cut-off timings clearly
BK105,Where do I submit form 15G digitally through the app to prevent unnecessary TDS deduction on senior citizen fixed deposits?,english,banking_upi,question,neutral,account,none,none,none,moderate,none
BK106,"Super quick turnaround, requested cheque book online on Monday afternoon, delivered securely via Speed Post on Wednesday noon.",english,banking_upi,appreciation,positive,account,none,none,none,simple,none
BK107,"The automated cash deposit machine accepted fifty banknotes but credited forty-eight, leaving me two thousand rupees short without receipt proof.",english,banking_upi,complaint,negative,deposit,deposit,high,none,moderate,Ensure deposit machine dispenses dispute slips on count variance
BK108,bhai credit card limit enhancement ka SMS aaya tha par app pe click karte hi error aata hai,hinglish,banking_upi,complaint,negative,credit_card,app_issue,medium,none,simple,Fix promotional link routing in mobile app
BK109,"While the online FD creation is instant and smooth, obtaining the physical FD certificate PDF takes an oddly long time.",english,banking_upi,complaint,mixed,account,none,low,none,complex,Enable instantaneous download of FD advice PDF
BK110,The phone banking agent patiently listened to my card dispute and initiated an immediate temporary credit while investigating.,english,banking_upi,appreciation,positive,customer_support,none,none,none,moderate,none
BK111,"UPI transaction reversal credited back within two minutes of merchant checkout timeout, impressive settlement efficiency.",english,banking_upi,appreciation,positive,refund,none,none,none,moderate,none
BK112,credit card swipe machine payment accept kar li par merchant receipt print nahi hui confusing situation,hinglish,banking_upi,complaint,negative,payment,payment_issue,medium,none,simple,Provide digital receipt confirmation on merchant POS errors
BK113,Why is an additional convenience fee charged when paying pipeline gas utility bills through the bank payment portal?,english,banking_upi,question,negative,bill_payment,wrong_charge,medium,none,moderate,Eliminate convenience fees on basic utility payments
BK114,Allow customers to set temporary custom transaction caps for international e-commerce purchases directly from the banking dashboard.,english,banking_upi,suggestion,neutral,security,none,none,none,moderate,Add temporary dynamic transaction spending caps
BK115,"Mobile app navigation wasn't terrible, but finding the hidden toggle to disable unsolicited marketing calls took significant digging.",english,banking_upi,complaint,mixed,mobile_app,app_issue,low,none,moderate,none
BK116,bhai loan EMI advance pay kar di thi fir bhi auto-debit trigger ho gaya aur account negative me chala gaya,hinglish,banking_upi,complaint,negative,account,account_issue,high,none,simple,Halt auto-debit if loan installment was pre-paid
BK117,"Prompt SMS notifications for every debit, even for microscopic 10 rupee tea vendor UPI transactions, ensures absolute tracking.",english,banking_upi,appreciation,positive,notification,none,none,none,moderate,none
BK118,recovery agent threatened my family members over a disputed billing cycle totally illegal harassment by bank associates,english,banking_upi,complaint,negative,credit_card,poor_customer_support,high,severe,Enforce RBI fair practices code on debt recovery,
BK119,Can I link my international overseas mobile number to receive security OTPs for Indian net banking access?,english,banking_upi,question,neutral,security,none,none,none,moderate,none
BK120,digital account opening paperless ho gaya aadhaar OTP se account number 5 minute me active tha,hinglish,banking_upi,appreciation,positive,account,none,none,none,simple,none
BK121,"The loan interest calculation appears accurate, although the breakdown of taxes on annual processing charges remains somewhat ambiguous.",english,banking_upi,informational,mixed,account,incorrect_description,low,none,moderate,none
BK122,fraudsters drained savings account using SIM swap attack bank security systems failed to flag simultaneous IP changes useless security,english,banking_upi,complaint,negative,security,security_concern,high,severe,Implement automated IP anomaly triggers for high-value transfers,
BK123,Include an option to generate disposable single-use virtual debit card numbers for untrusted online merchant checkouts.,english,banking_upi,suggestion,neutral,security,none,none,none,moderate,Introduce single-use virtual card generator
BK124,zero balance salary account has served me reliably for five years without unnecessary maintenance deductions.,english,banking_upi,appreciation,positive,account,none,none,none,simple,none
BK125,bhai cheque deposit machine me cheque daala receipt mili par account me 5 din se credit nahi hua,hinglish,banking_upi,complaint,negative,deposit,transfer_delay,medium,none,simple,Standardize cheque machine clearing timelines
BK126,Is there a penalty if savings account balance drops below minimum threshold for less than 48 hours?,english,banking_upi,question,neutral,account,none,none,none,moderate,none
BK127,"I received someone else's sensitive monthly credit card statement PDF on my email, severe breach of customer privacy.",english,banking_upi,complaint,negative,notification,security_concern,high,none,moderate,Audit automated email statement dispatch algorithms
BK128,"Smooth net banking fund transfer, added new beneficiary and completed transfer within cooling period without delays.",english,banking_upi,appreciation,positive,internet_banking,none,none,none,simple,none
BK129,bhaiya ATM security guard ne cash nikalne me help ki bohot helpful aur respectful staff tha,hinglish,banking_upi,appreciation,positive,atm,none,none,none,simple,none
BK130,"The mobile app works well for balance inquiries, although the transaction search filter fails to load records older than ninety days.",english,banking_upi,appreciation,mixed,mobile_app,app_issue,low,none,complex,Extend mobile transaction history archive range
BK131,phone banking representative hung up the call while I was disputing a duplicate charge on my credit card statement,english,banking_upi,complaint,negative,customer_support,poor_customer_support,high,none,moderate,Monitor abrupt agent call terminations
BK132,kya joint account holders me se ek person independently digital banking login access kar sakta hai?,hinglish,banking_upi,question,neutral,account,none,none,none,moderate,none
BK133,"Fast and reliable UPI transfers, scanned ten different vendor QR codes in local market today without a single timeout.",english,banking_upi,appreciation,positive,qr_payment,none,none,none,moderate,none
BK134,"bank charges 18 percent GST on top of minimum balance penalty, completely bleeding struggling account holders dry",english,banking_upi,complaint,negative,account,high_charge,high,none,moderate,Cap excessive minimum balance penalties
BK135,bhai mobile app bar bar session timed out bol ke log out kar deta hai 30 second bhi screen open nahi rehti,hinglish,banking_upi,complaint,negative,mobile_app,app_issue,medium,none,moderate,Adjust mobile app session timeout duration reasonably
BK136,Financial institutions should offer an integrated carbon footprint tracker based on electronic credit card retail expenditures.,english,banking_upi,suggestion,neutral,credit_card,none,none,none,moderate,Introduce carbon spending footprint insights
BK137,"Crisp and sharp ATM bill dispensation, fresh notes received without paper tears or folded corners.",english,banking_upi,appreciation,positive,atm,none,none,none,moderate,none
BK138,How do I update the registered communication mobile number if the old SIM card is completely deactivated?,english,banking_upi,question,neutral,account,none,none,none,simple,none
BK139,saving account interest rate was okay okay type not very attractive compared to small finance banks,hinglish,banking_upi,complaint,mixed,account,none,low,none,simple,none
BK140,The branch teller was very courteous and processed my demand draft within five minutes of submitting the slip.,english,banking_upi,appreciation,positive,customer_support,none,none,none,moderate,none
BK141,bhai debit card ATM machine me fas gaya power cut ki wajah se card bahar nikalne ka koi provision nahi hai,hinglish,banking_upi,complaint,negative,atm,atm_cash_issue,medium,none,simple,Install power backup mechanisms in ATM card slots
BK142,Never opening an account with this bank again rogue staff opened credit card insurance without consent shameless cheats,english,banking_upi,complaint,negative,customer_support,account_issue,high,severe,Strictly audit non-consensual financial product issuance,
BK143,Is Aadhaar authentication legally accepted as valid sole address verification for updating branch records?,english,banking_upi,question,neutral,kyc,none,none,none,moderate,none
BK144,Monthly credit card statement arrived cleanly formatted with separate categorization for online and international purchases.,english,banking_upi,appreciation,positive,credit_card,none,none,none,simple,none
BK145,"Transfer was instant via IMPS, but the SMS alert arrived four hours later, creating severe confusion for the beneficiary.",english,banking_upi,complaint,mixed,notification,notification_delay,low,none,moderate,Align SMS dispatch triggers with real-time IMPS clearing
BK146,bhai grievance email bheja tha 10 din ho gaye koi acknowledge receipt ya ticket number generate kyu nahi hua?,hinglish,banking_upi,question,negative,customer_support,customer_support_delay,low,none,moderate,Generate automatic tracking IDs for grievance emails
BK147,"Great digital banking app overall, though the biometric login toggle resets every time the app updates.",english,banking_upi,informational,mixed,mobile_app,login_issue,low,none,simple,none
BK148,Customer service helpline kept my call on hold for twenty-five minutes before automatically disconnecting the line.,english,banking_upi,complaint,negative,customer_support,customer_support_delay,medium,none,moderate,Reduce phone queue wait durations
BK149,credit card upgrade instant approve ho gaya limit bhi double kar di bank ne,hinglish,banking_upi,appreciation,positive,credit_card,none,none,none,simple,none
BK150,Digital payment apps should show recipient's full legal verified bank account name before finalizing QR payments.,english,banking_upi,suggestion,neutral,qr_payment,none,none,none,moderate,Display recipient verified account name on QR scan
BK151,bhai FASTag wallet recharge fail ho gaya account se 1000 kat gaye par balance zero hi dikha raha hai,hinglish,banking_upi,complaint,negative,recharge,payment_failed,medium,none,simple,Speed up wallet balance synchronization after debit
BK152,"The savings bank interest rate is modest, but zero maintenance balance requirement on salary accounts provides peace of mind.",english,banking_upi,appreciation,positive,account,none,none,none,moderate,none
BK153,Can I configure auto-recharge on my metro rail travel smartcard using UPI recurring mandates?,english,banking_upi,question,neutral,upi,none,none,none,moderate,none
BK154,"The mobile banking user interface is modern, but the transaction limits for newly registered payees are ridiculously restrictive.",english,banking_upi,complaint,mixed,transaction_limit,transaction_limit,low,none,simple,none
BK155,bhai UPI PIN enter karne ke baad screen freeze ho gayi paise kat gaye par shopkeeper ko credit nahi mila,hinglish,banking_upi,complaint,negative,upi,payment_not_received,high,none,moderate,Prevent UI freeze during UPI PIN processing
BK156,App interface is clean and biometric fingerprint login takes less than half a second.,english,banking_upi,appreciation,positive,mobile_app,none,none,none,moderate,none
BK157,"terrible online portal, net banking locks user ID permanently after just two inadvertent typo attempts in password",english,banking_upi,complaint,negative,internet_banking,login_issue,medium,none,moderate,Allow three failed attempts before locking internet banking
BK158,bhai IMPS transfer kiya tha friend ko 10 second me funds credit ho gaye super fast,hinglish,banking_upi,appreciation,positive,bank_transfer,none,none,none,simple,none
BK159,Does this bank provide paperless digital locker access authorization through facial biometrics in branch premises?,english,banking_upi,question,neutral,account,none,none,none,complex,none
BK160,"Branch executive was extremely rude, threw the deposit slip back because the branch code was filled in small letters.",english,banking_upi,complaint,negative,customer_support,poor_customer_support,low,none,moderate,Educate frontline staff on customer courtesy
BK161,"The credit card contactless tap functions reliably, but the plastic card body is thin and feels remarkably cheap.",english,banking_upi,complaint,mixed,debit_card,card_issue,low,none,moderate,Issue sturdier PVC card substrates
BK162,"fixed deposit booking process online takes under two minutes, complete certificate generated instantly.",english,banking_upi,appreciation,positive,account,none,none,none,simple,none
BK163,bhai bill payment kiya par reward coins credit nahi hue terms and conditions me to promised tha cheat log,hinglish,banking_upi,complaint,negative,bill_payment,wrong_charge,medium,mild,Ensure transparent fulfillment of reward terms,
BK164,Provide an option on the mobile app to temporarily disable international ATM cash withdrawals while keeping domestic access active.,english,banking_upi,suggestion,neutral,security,none,none,none,moderate,Allow independent international ATM toggles
