id,text,language,service,behavior,sentiment,aspect,issue,severity,abuse,complexity,suggestion
HC019,bhai app se online consultation book kiya paise kat gaye par doctor room link activate hi nahi hua,hinglish,healthcare,complaint,negative,app,app_issue,high,none,moderate,Fix automated consultation link generation on app
HC020,Nurse gently administered the intravenous drip without causing bruising and checked vitals regularly with a warm attitude.,english,healthcare,appreciation,positive,nursing_staff,none,none,none,moderate,none
HC021,"Although the pediatrician examined my baby very carefully, the front desk took twenty minutes just to generate the receipt.",english,healthcare,complaint,mixed,reception,support_delay,low,none,complex,Speed up patient registration at reception
HC022,unhygienic sample collection area with overflowing biohazard waste bins right next to blood collection chairs,english,healthcare,complaint,negative,hospital_cleanliness,cleanliness_issue,high,none,moderate,Empty biohazard waste containers frequently
HC023,consultation fee was 800 rupees and medicines cost 450 rupees from ground floor pharmacy counter.,hinglish,healthcare,informational,neutral,billing,none,none,none,simple,none
HC024,Does this diagnostic center offer doorstep blood collection services on Sunday mornings?,english,healthcare,question,neutral,diagnostic_test,none,none,none,moderate,none
HC025,Pathetic useless hospital administration kept critically sick patient waiting two hours for bed allocation bloody heartless staff,english,healthcare,complaint,negative,patient_support,support_delay,high,severe,Streamline emergency admission bed allotment,
HC026,physiotherapist ne exercises bohot patiently samjhaye aur posture correction ka chart bhi print karke diya,hinglish,healthcare,appreciation,positive,staff_behavior,none,none,none,simple,none
HC027,"I wouldn't say the clinical staff was unskilled, but the lack of coordination between nursing and radiology wasted our entire afternoon.",english,healthcare,complaint,mixed,nursing_staff,poor_communication,medium,none,complex,Improve inter-departmental communication between wards and radiology
HC028,"Smooth appointment flow, arrived at 9 AM, consultation started at 9:05 AM, fully satisfied.",english,healthcare,appreciation,positive,appointment,none,none,none,moderate,none
HC029,kya TPA health card se opd consultation charges reimburse ho sakte hain is hospital me?,hinglish,healthcare,question,neutral,insurance,none,none,none,simple,none
HC030,"Receptionist was unnecessarily arrogant, threw the appointment slip on counter and refused to answer simple queries.",english,healthcare,complaint,negative,reception,poor_staff_behavior,medium,mild,Enforce professional etiquette training at front desk,
HC031,"Lab report sent over WhatsApp had another patient's demographic details attached, shocking breach of confidentiality.",english,healthcare,complaint,negative,medical_report,report_delay,high,none,moderate,Audit automated digital report dispatch for patient matching
HC032,Hospital mobile app crashed repeatedly during final bill settlement and transaction timed out after debit.,english,healthcare,complaint,negative,payment,payment_issue,high,none,complex,Ensure payment gateway stability on healthcare app
HC033,"The eye specialist was remarkably knowledgeable, though the eye drop testing wait took over ninety minutes.",english,healthcare,appreciation,mixed,waiting_time,long_wait,low,none,complex,Optimize pupil dilation waiting workflow
HC034,bhai stretcher availability nahi thi casualty entrance pe security guard ne koi help nahi ki,hinglish,healthcare,complaint,negative,emergency_service,facility_problem,high,none,moderate,Ensure emergency stretchers and attendants remain stationed at gate
HC035,"Dietitian created a customized meal schedule considering regional dietary habits, exceptional guidance.",english,healthcare,appreciation,positive,doctor,none,none,none,moderate,none
HC036,kya telemedicine portal pe upload kiye gaye previous MRI scan reports doctor screen pe visible rehte hain?,hinglish,healthcare,question,neutral,online_consultation,none,none,none,moderate,none
HC037,"Phlebotomist handled my frightened eight-year-old child with utmost tenderness during blood draw, painless experience.",english,healthcare,appreciation,positive,staff_behavior,none,none,none,complex,none
HC038,"Drinking water coolers on the second floor were clean, chilled, and paper cups were fully stocked.",english,healthcare,appreciation,positive,facility,none,none,none,moderate,none
HC039,"Blood pressure monitoring cuff in triage was visibly stained with dirt and sweat, completely unacceptable hygiene.",english,healthcare,complaint,negative,hospital_cleanliness,cleanliness_issue,high,none,moderate,Sanitize shared diagnostic apparatus between patients
HC040,apointmnt late ho gyi aur staff ne kuch bataya nhi 2 ghante baithe rahe,hinglish,healthcare,complaint,negative,waiting_time,long_wait,medium,none,simple,Inform waiting patients about expected consultation delays
HC041,"While the cardiologist provided comprehensive medical insights, getting insurance pre-authorization cleared took five tedious hours.",english,healthcare,complaint,mixed,insurance,insurance_issue,medium,none,complex,Expedite insurance pre-authorization desk paperwork
HC042,Can the hospital accounts department provide a finalized break-up summary for pharmacy bill reimbursement?,english,healthcare,question,neutral,billing,none,none,none,moderate,none
HC043,OPD registration fee 1200 rupay charge ki par consultation barely 3 minute me khatam kar di unreasonable cost,hinglish,healthcare,complaint,negative,billing,billing_issue,medium,none,simple,Ensure consultation duration matches fee expectations
HC044,Everything was fine until we discovered that the prescribed antibiotic was out of stock across all nearby hospital pharmacies.,english,healthcare,complaint,mixed,medicine,medicine_unavailable,medium,none,moderate,Maintain inventory for routinely prescribed antibiotics
HC045,Diagnostic labs should provide tracking links showing whether sample is under processing or ready for download.,english,healthcare,suggestion,neutral,medical_report,none,none,none,moderate,Provide real-time sample processing tracking links
HC046,"wheelchairs at main lobby entrance had jammed wheels and torn seats, making transfer painful for elderly patients",english,healthcare,complaint,negative,facility,facility_problem,medium,none,simple,Repair and service patient transit wheelchairs
HC047,bhaiya lab assistant ne painless blood sample nikala bilkul feel nahi hua thank you,hinglish,healthcare,appreciation,positive,diagnostic_test,none,none,none,moderate,none
HC048,Is cashless mediclaim facility accepted for daycare cataract surgeries in this branch?,english,healthcare,question,neutral,insurance,none,none,none,moderate,none
HC049,"Doctor was competent, billing support wasn't.",english,healthcare,complaint,mixed,billing,billing_issue,medium,none,simple,Speed up billing counter clearances
HC050,terrible experience emergency desk receptionist arguing on personal phone while patient was groaning in pain shameless negligence,hinglish,healthcare,complaint,negative,emergency_service,poor_staff_behavior,high,severe,Prohibit personal phone usage at emergency triage desks,
HC051,"Vaccination drive was well organized, entered booth at 10:15 AM and exited comfortably by 10:30 AM.",english,healthcare,appreciation,positive,appointment,none,none,none,simple,none
HC052,bhai appointment auto-cancel ho gayi bina SMS alert bheje hospital aane ke baad pata chala doctor leave pe hain,hinglish,healthcare,complaint,negative,cancellation,appointment_cancelled,high,none,moderate,Notify patients immediately if doctor cancels consultation
HC053,"Honestly, I expected overcrowded chaos, but the daycare surgical unit was remarkably serene, disciplined, and punctual.",english,healthcare,appreciation,mixed,facility,none,none,none,complex,none
HC054,Hospital app shows available slots for general surgery but throws server timeout when selecting morning timeslots.,english,healthcare,complaint,negative,app,app_issue,medium,none,moderate,Resolve slot booking timeout errors in mobile app
HC055,kya ultrasound report collect karne ke liye patient ka original prescription slip lana compulsory hai?,hinglish,healthcare,question,neutral,medical_report,none,none,none,moderate,none
HC056,"Pathology sample tube was dropped by lab orderly, required painful secondary venipuncture after an hour's delay.",english,healthcare,complaint,negative,laboratory,test_delay,high,none,moderate,Train orderly staff in secure biological sample handling
HC057,Clear signage throughout the multi-storey facility made finding the nephrology department effortless for first-time visitors.,english,healthcare,appreciation,positive,facility,none,none,none,moderate,none
HC058,Clinics should mention doctor consultation room numbers explicitly on printed registration tokens.,english,healthcare,suggestion,neutral,reception,none,none,none,moderate,Print consultation room numbers on token slips
HC059,radiologist delayed sonography by 90 minutes without giving explanation completely disrespectful towards fasting patients,english,healthcare,complaint,negative,waiting_time,long_wait,medium,mild,Respect scheduled timing for fasting ultrasound patients,
HC060,"The pediatric nurse was exceptionally gentle with vaccinations, though the waiting area was somewhat warm and stuffy.",english,healthcare,appreciation,mixed,facility,facility_problem,low,none,moderate,Improve ventilation in pediatric waiting lounges
HC061,report kab milegi?? 48 ghante ho gye portal pe pending dikha rha h,hinglish,healthcare,question,negative,medical_report,report_delay,medium,none,simple,Expedite digital lab report uploads
HC062,"Biodegradable medicine packaging envelopes used at pharmacy instead of toxic plastic bags, commendable green initiative.",english,healthcare,appreciation,positive,pharmacy,none,none,none,simple,none
HC063,Customer care helpline kept looping promotional recordings and never transferred call to casualty ambulance coordinator.,english,healthcare,complaint,negative,emergency_service,support_delay,high,none,moderate,Provide zero-wait call routing for emergency ambulance lines
HC064,discharge summary me medicine dosage timing clarify nahi kiya tha nurse ne baad me confusion hua,hinglish,healthcare,complaint,negative,nursing_staff,poor_communication,medium,none,moderate,Provide clear medication timing charts at discharge
HC065,Are corporate discount health cards applicable for specialized executive MRI screenings?,english,healthcare,question,neutral,billing,none,none,none,moderate,none
HC066,Billing clerk demanded exact cash change for 15 rupees photocopy charges despite multiple digital UPI boards displayed prominently.,english,healthcare,complaint,negative,billing,payment_issue,low,none,moderate,Permit digital UPI payments for all minor hospital desk fees
HC067,"The ENT specialist clearly explained eardrum anatomy using 3D models, dispelling our medical anxieties completely.",english,healthcare,appreciation,positive,doctor,none,none,none,moderate,none
HC068,bhai doctor ne prescribed syrup brand change kiya par pharmacy wale purani medicine जबरदस्ती chipka rahe the,hinglish,healthcare,complaint,negative,pharmacy,pharmacy_issue,medium,none,moderate,Dispense only exact brand or salt prescribed
HC069,"The dental extraction was performed with utmost skill, although waiting over ninety minutes past the appointment tested our patience.",english,healthcare,complaint,mixed,waiting_time,long_wait,medium,none,complex,Schedule dental appointments with realistic buffer times
HC070,How many business days does it usually take for TPA security deposit refunds to credit back to bank accounts?,english,healthcare,question,neutral,insurance,none,none,none,moderate,none
HC071,"Urine sample collection container was unsealed and placed openly on public washroom counter, severe hygiene violation.",english,healthcare,complaint,negative,laboratory,cleanliness_issue,high,none,moderate,Distribute sterile sealed specimen cups from lab counter only
HC072,physiotherapy session was beneficial but the treatment beds were old and torn,english,healthcare,complaint,mixed,facility,facility_problem,low,none,simple,Upgrade physiotherapy treatment examination couches
HC073,subah 8 baje sample diya tha 11 baje blood sugar report WhatsApp pe aa gayi fast service,hinglish,healthcare,appreciation,positive,medical_report,none,none,none,simple,none
HC074,Hospitals should provide a quiet feeding room for nursing mothers near the pediatric outpatient wing.,english,healthcare,suggestion,neutral,facility,none,none,none,moderate,Set up dedicated mother nursing rooms in pediatric areas
HC075,washroom me liquid soap aur water bilkul nahi tha unhygienic hospital conditions,hinglish,healthcare,complaint,negative,hospital_cleanliness,cleanliness_issue,high,none,simple,Replenish soap dispensers and ensure constant water supply
HC076,"Prescription software printed wrong strength of cardiac medicine, fortunately alert pharmacist caught error before dispensing.",english,healthcare,complaint,negative,communication,poor_communication,high,none,moderate,Ensure automatic dosage warning alerts in electronic prescribing software
HC077,"The floor nurse responded to the bedside patient call bell within forty seconds, truly attentive care.",english,healthcare,appreciation,positive,nursing_staff,none,none,none,moderate,none
HC078,Does the hospital pathology lab operate 24 hours for urgent pre-operative blood cross-matching?,english,healthcare,question,neutral,laboratory,none,none,none,moderate,none
HC079,"I wouldn't call the appointment coordinator rude, but their unwillingness to reschedule a canceled slot without another consultation charge was unfair.",english,healthcare,complaint,mixed,rescheduling,billing_issue,low,none,complex,none
HC080,negligent staff administered drip without checking patient allergy wristband completely unacceptable life threatening incompetence,english,healthcare,complaint,negative,nursing_staff,poor_staff_behavior,high,severe,Mandate barcode cross-checking of allergy bands before drug administration,
HC081,"Delivered discharge folder with laminated diagnostic reports and itemized medicine instructions, highly professional documentation.",english,healthcare,appreciation,positive,patient_support,none,none,none,simple,none
HC082,app me lab report download karne par white blank page open ho raha hai fix this technical bug,hinglish,healthcare,complaint,negative,app,app_issue,medium,none,simple,Fix PDF report rendering glitch on patient portal
HC083,"The laparoscopic surgeon was reassuring and warm, though post-operative room allotment took five hours of sitting in lobby.",english,healthcare,appreciation,mixed,facility,support_delay,medium,none,complex,Speed up sanitized room turnover for admitted patients
HC084,Are patient attendants permitted to stay overnight in the semi-private recovery rooms?,english,healthcare,question,neutral,facility,none,none,none,moderate,none
HC085,bhai CT scan machine me 40 minute delay hua par technician ne softly apologize kiya aur care ki,hinglish,healthcare,informational,mixed,diagnostic_test,test_delay,low,none,moderate,Maintain scan machine schedules strictly
HC086,"Online video consultation started on the exact designated minute, clear audio-visual transmission and immediate e-prescription sent.",english,healthcare,appreciation,positive,online_consultation,none,none,none,simple,none
HC087,Please introduce designated priority counters for senior citizens at outpatient pharmacy and billing desks.,english,healthcare,suggestion,neutral,reception,none,none,none,moderate,Introduce priority desks for elderly patients
HC088,worst hospital experience ever lab technician punctured vein three times brutally causing massive hematoma useless staff,english,healthcare,complaint,negative,laboratory,poor_staff_behavior,high,mild,Deploy experienced phlebotomists for difficult venipunctures,
HC089,booked Dr Sharma for 4 PM received consultation with junior resident doctor without informing beforehand,hinglish,healthcare,complaint,negative,doctor,appointment_reschedule,medium,none,simple,Inform patients if consultant substitutes junior doctor
HC090,"A pleasant and hassle-free blood donation experience, clean reclining chairs, sterile needles, and refreshment juice served.",english,healthcare,informational,positive,facility,none,none,none,simple,none
HC091,bhai doctor consultation bohot detailed tha bas waiting room me sitting chairs kam pad gayi thi,hinglish,healthcare,suggestion,mixed,facility,facility_problem,low,none,moderate,Add more ergonomic seating in outpatient waiting halls
HC092,Why does the billing counter charge a non-refundable biomedical waste management cess on simple outpatient doctor visits?,english,healthcare,question,negative,billing,billing_issue,low,none,moderate,Abolish separate waste fees on outpatient visits
HC093,"The neonatal intensive care unit was spotlessly sterile, quiet, and guarded by stringent antiseptic protocol entries.",english,healthcare,appreciation,positive,hospital_cleanliness,none,none,none,moderate,none
HC094,bhai ambulance booking number pe call kiya to bola driver available nahi hai emergency me aisi service?,hinglish,healthcare,complaint,negative,emergency_service,support_delay,high,none,moderate,Ensure dedicated standby drivers for hospital ambulances
HC095,"Not exactly the quickest pharmacy queue I have encountered, but at least every single prescribed brand was available.",english,healthcare,informational,mixed,pharmacy,support_delay,low,none,complex,none
HC096,nursing staff ignored intravenous fluid line occlusion alarm for thirty minutes while talking in duty room dangerous negligence,english,healthcare,complaint,negative,nursing_staff,poor_staff_behavior,high,none,moderate,Enforce immediate response protocols to infusion pump alarms
HC097,doctor ne checkup ke baad diet sheet aur exercise timetable WhatsApp pe share kar diya great service,hinglish,healthcare,appreciation,positive,doctor,none,none,none,simple,none
HC098,Can family members access digital laboratory test archives through the hospital web portal using patient UHID?,english,healthcare,question,neutral,medical_report,none,none,none,moderate,none
HC099,"Exemplary guidance from oncology nursing counselors, patient and family received clear emotional and therapeutic roadmap.",english,healthcare,appreciation,positive,patient_support,none,none,none,simple,none
HC100,bhai hospital lobby me AC band tha garmi me bimar log paseene se pareshan ho rahe the pathetic management,hinglish,healthcare,complaint,negative,facility,facility_problem,medium,none,moderate,Ensure continuous centralized climate control in waiting areas
HC101,"Ultrasound probe cover was not changed in front of patient, creating severe anxiety regarding sterilization practices.",english,healthcare,complaint,negative,hospital_cleanliness,cleanliness_issue,high,none,moderate,Demonstrate sterile probe cover replacement in patient view
HC102,"orthopedic ward staff was attentive, helped patient mobilize post-surgery with kind encouraging words.",english,healthcare,appreciation,positive,nursing_staff,none,none,none,simple,none
HC103,bhai blood test report me patient age galat print kardi dobara correct karwane me 2 ghante lage,hinglish,healthcare,complaint,negative,medical_report,report_delay,medium,none,simple,Verify patient demographics against ID before issuing reports
HC104,Please mention the approximate waiting time on the digital appointment confirmation SMS sent to registered phones.,english,healthcare,suggestion,neutral,communication,none,none,none,moderate,Include approximate queue wait times in confirmation texts
HC105,Where do I submit stamped hospital discharge papers for initiating corporate medical claim reimbursements?,english,healthcare,question,neutral,insurance,none,none,none,moderate,none
HC106,"Super quick turnaround, thyroid profile blood drawn at 8 AM, comprehensive digital report delivered by 1 PM.",english,healthcare,appreciation,positive,medical_report,none,none,none,simple,none
HC107,"The MRI machine room lacked basic ear protection headphones, leading to deafening noise discomfort during the entire scan.",english,healthcare,complaint,negative,facility,facility_problem,medium,none,moderate,Provide noise-canceling headphones during MRI procedures
HC108,bhai doctor ne bina baat ke 5 mehenge blood tests prescribe kar diye commissions ke chakkar me,hinglish,healthcare,complaint,negative,doctor,billing_issue,medium,none,simple,Prescribe only clinically essential diagnostic evaluations
HC109,"While the neurological evaluation was reassuring, the hospital elevator was out of order, forcing my arthritic father to climb stairs.",english,healthcare,complaint,mixed,facility,facility_problem,high,none,complex,Ensure continuous functionality of patient elevators
HC110,The front desk executive patiently explained the breakup of surgical package costs without hiding ancillary expenses.,english,healthcare,appreciation,positive,billing,none,none,none,moderate,none
HC111,refund for canceled endoscopy appointment was processed back to original card within twenty-four hours without deductions.,english,healthcare,appreciation,positive,billing,none,none,none,moderate,none
HC112,pharmacy counter pe itni bheed thi ki medicine lene me 45 minute khade rehna pada koi line management nahi,hinglish,healthcare,complaint,negative,pharmacy,long_wait,medium,none,simple,Install multi-window token queues at hospital pharmacies
HC113,Why is an extra documentation fee charged on insurance cashless claims when TPA desk is already paid by insurer?,english,healthcare,question,negative,insurance,billing_issue,medium,none,moderate,Eliminate undocumented hospital TPA processing surcharges
HC114,Allow patients to check in online thirty minutes prior to arrival to reduce congestion at outpatient reception counters.,english,healthcare,suggestion,neutral,app,none,none,none,moderate,Introduce online self check-in for outpatient visits
HC115,"The clinical diagnosis was sound, but the doctor spent three of the five consultation minutes answering private phone calls.",english,healthcare,complaint,mixed,doctor,poor_staff_behavior,low,none,moderate,Minimize non-emergency telephone interruptions during patient consultations
HC116,bhai ICU patient ke attendants ke liye waiting room me ek bench tak nahi thi poori raat floor pe bitayi,hinglish,healthcare,complaint,negative,facility,facility_problem,high,none,simple,Provide dignified overnight seating for ICU family attendants
HC117,"Warm and empathetic speech therapy session, child responded positively to the interactive learning tools utilized.",english,healthcare,appreciation,positive,staff_behavior,none,none,none,moderate,none
HC118,casualty doctor shouted at panicked family members instead of attending to the profusely bleeding wound disgusting cruelty,english,healthcare,complaint,negative,emergency_service,poor_staff_behavior,high,severe,Sensitize emergency doctors to communicate calmly with distressed families,
HC119,Can I request physical films along with digital DICOM links for high-resolution chest CT scans?,english,healthcare,question,neutral,diagnostic_test,none,none,none,moderate,none
HC120,reception pe registration smoothly ho gaya aur 10 minute me token number announce ho gaya,hinglish,healthcare,appreciation,positive,reception,none,none,none,simple,none
HC121,"The gynecologist addressed all concerns with warmth, though the ultrasound room was shared between multiple patients without privacy curtains.",english,healthcare,complaint,mixed,facility,facility_problem,medium,none,moderate,Install secure privacy curtains in shared sonography rooms
HC122,fraudulent billing department added three PPE kits and doctor visit charges on day patient was already discharged absolute robbery,english,healthcare,complaint,negative,billing,billing_issue,high,severe,Audit post-discharge billing for unrendered services,
HC123,Include an option to download official stamped medical certificates directly from the hospital mobile app portal.,english,healthcare,suggestion,neutral,app,none,none,none,moderate,Enable digital download of stamped medical certificates
HC124,"dialysis unit maintained exemplary sterility and patient monitoring, staff was alert and attentive throughout.",english,healthcare,appreciation,positive,hospital_cleanliness,none,none,none,simple,none
HC125,bhai doctor ne prescription me aisi handwriting likhi ki 3 pharmacist ko samajh nahi aayi printed do na yaar,hinglish,healthcare,complaint,negative,communication,poor_communication,medium,none,simple,Mandate printed computerized prescriptions across all departments
HC126,Is prior appointment mandatory for getting routine fasting lipid profile blood drawn at the central diagnostic facility?,english,healthcare,question,neutral,appointment,none,none,none,moderate,none
HC127,"I was handed someone else's sensitive biopsy report at the dispatch counter, gross violation of patient confidentiality.",english,healthcare,complaint,negative,medical_report,report_delay,high,none,moderate,Verify identity strictly before handing over physical pathology reports
HC128,"Smooth laparoscopic surgery scheduling, pre-anesthetic clearance was completed within an hour without repetitive queues.",english,healthcare,appreciation,positive,patient_support,none,none,none,simple,none
HC129,bhaiya ward boy ne wheelchair safely manage ki aur lift tak accompany kiya very humble person,hinglish,healthcare,appreciation,positive,staff_behavior,none,none,none,simple,none
HC130,"The dental procedure was painless and meticulous, although the equipment tray looked stained and showed slight rust near hinges.",english,healthcare,complaint,mixed,hospital_cleanliness,cleanliness_issue,low,none,complex,Upgrade and sterilize stainless steel dental instrument trays
HC131,"triage nurse dismissed severe chest discomfort as routine acidity without checking pulse, almost cost patient life",english,healthcare,complaint,negative,emergency_service,poor_staff_behavior,high,none,moderate,Ensure protocol-driven triage ECG checks for chest pain complaints
HC132,kya daycare chemotherapy sessions ke liye advance bed reservation karwana compulsory hota hai?,hinglish,healthcare,question,neutral,appointment,none,none,none,moderate,none
HC133,"Clean patient room, sanitized bed linen replaced every morning, and housekeeping arrived punctually upon request.",english,healthcare,appreciation,positive,hospital_cleanliness,none,none,none,moderate,none
HC134,"infusion pump stopped working midway through IV antibiotics, took nurses twenty minutes to replace backup machine",english,healthcare,complaint,negative,facility,facility_problem,high,none,moderate,Maintain pre-tested standby infusion pumps on all nursing stations
HC135,bhai discharge card me prescribed inhaler ka dosage mention nahi kiya chemist confusion me hai,hinglish,healthcare,complaint,negative,communication,poor_communication,medium,none,moderate,Specify accurate inhalation dosages in discharge summaries
HC136,Hospitals should offer dedicated charging points and stable public Wi-Fi in outpatient long-wait waiting areas.,english,healthcare,suggestion,neutral,facility,none,none,none,moderate,Provide device charging stations in outpatient lounges
HC137,"The ENT endoscopic examination was explained visually on high-resolution monitor, making diagnosis transparent and easy to follow.",english,healthcare,appreciation,positive,doctor,none,none,none,moderate,none
HC138,How can an attendant request a temporary entry gate pass for changing patient attendants during night shifts?,english,healthcare,question,neutral,facility,none,none,none,simple,none
HC139,hospital infrastructure was okay okay type not justifying the five star corporate pricing,hinglish,healthcare,complaint,mixed,billing,billing_issue,low,none,simple,none
HC140,The palliative care physician spoke with deep empathy and helped our family organize comfortable home nursing support.,english,healthcare,appreciation,positive,doctor,none,none,none,moderate,none
HC141,bhai pharmacy counter pe medicine interchange karke de di brand alag tha shukar hai padh liya maine,hinglish,healthcare,complaint,negative,pharmacy,pharmacy_issue,high,none,simple,Strictly verify drug brand names against prescriptions before handoff
HC142,Never visiting this diagnostic branch again technician dropped blood vial on dirty floor and picked up without changing gloves disgusting,english,healthcare,complaint,negative,hospital_cleanliness,cleanliness_issue,high,severe,Enforce immediate glove replacement upon floor contact,
HC143,Is the hospital cafeteria food inspected periodically by certified municipal food safety officers?,english,healthcare,question,neutral,facility,none,none,none,moderate,none
HC144,"Physiotherapy rehabilitation room was spacious, equipped with modern traction units and clean foam mats.",english,healthcare,appreciation,positive,facility,none,none,none,simple,none
HC145,"Doctor arrived promptly, but the consultation room lacked air ventilation, making fifteen minutes inside suffocating.",english,healthcare,complaint,mixed,facility,facility_problem,low,none,moderate,Install adequate cross-ventilation in small consultation cabins
HC146,bhai reception helpline pe call karo to ghanta bhar busy tone aati hai appointment kaise book kare?,hinglish,healthcare,question,negative,reception,support_delay,low,none,moderate,Expand multi-line reception call capacity
HC147,"Great dermatology advice overall, though the clinic did not accept cashless UPI payments below five hundred rupees.",english,healthcare,informational,mixed,payment,payment_issue,low,none,simple,none
HC148,Patient transport van took ninety minutes to cover three kilometers due to uncoordinated dispatch logistics.,english,healthcare,complaint,negative,emergency_service,support_delay,medium,none,moderate,Optimize ambulance fleet GPS tracking and dispatch coordination
HC149,dermatologist ne skin problem ki root cause acche se explain ki aur unnecessary steroid creams avoid karne ko bola,hinglish,healthcare,appreciation,positive,doctor,none,none,none,simple,none
HC150,Clinics should provide an estimated consultation queue status on their website so patients can arrive just in time.,english,healthcare,suggestion,neutral,waiting_time,none,none,none,moderate,Display live queue status on clinic portal
HC151,bhai vaccination bottle room temperature pe rakhi thi deep fridge me nahi integrity pe doubt hai,hinglish,healthcare,complaint,negative,medicine,medicine_unavailable,high,none,simple,Maintain strict cold chain storage for all vaccines
HC152,The pediatric dentist used engaging cartoons and gentle banter to ensure cavity filling was completely tear-free.,english,healthcare,appreciation,positive,doctor,none,none,none,moderate,none
HC153,Does the central diagnostic laboratory offer home delivery of hardcopy pathology dossiers with dry embossed seals?,english,healthcare,question,neutral,medical_report,none,none,none,moderate,none
HC154,"Doctor was knowledgeable, but the clinic waiting room was excessively cramped with standing patients spilling onto stairs.",english,healthcare,complaint,mixed,facility,facility_problem,low,none,simple,none
HC155,bhai online appointment book kiya paise kat gaye par doctor ki list me mera naam show hi nahi hua,hinglish,healthcare,complaint,negative,appointment,app_issue,high,none,moderate,Sync online appointment bookings with clinic daily roster
HC156,"Clean recovery ward, nurse checked surgical drain output regularly and recorded vital charts every two hours.",english,healthcare,appreciation,positive,nursing_staff,none,none,none,moderate,none
HC157,"terrible eye clinic, dilated patient pupils and then announced doctor had left for emergency surgery without backup doctor",english,healthcare,complaint,negative,appointment,appointment_cancelled,high,none,moderate,Arrange backup doctors before administering clinical dilating drops
HC158,bhai ultrasound technician ne bohot detailed explanation di screen dikha ke excellent behavior,hinglish,healthcare,appreciation,positive,staff_behavior,none,none,none,simple,none
HC159,Does this tertiary hospital maintain a dedicated pediatric intensive care unit staffed with 24/7 intensivists?,english,healthcare,question,neutral,facility,none,none,none,complex,none
HC160,"Front desk staff was extremely abrasive, refused to guide elderly patient to the blood collection basement area.",english,healthcare,complaint,negative,reception,poor_staff_behavior,medium,mild,Provide wheelchair escorts for elderly patients to testing basements,
HC161,"The cardiology consultation was reassuring, but the ECG machine had loose lead cables that required four attempts to record.",english,healthcare,complaint,mixed,diagnostic_test,facility_problem,low,none,moderate,Maintain and replace worn ECG suction electrodes and cables
